Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
54; 1443; 169; 1612; 1361; 2973; 5666; 678; 6344; 708; 1555; 0; 0; 10025; 8556; 143; 0.1758; 0.7432; -2.7994e-02; 28835.88; 274289.14; 130986.17; 8.7838; 384; 172; 1052; 36; 22; 37; 877; 1031; 6; 14; 0.9396; 3.6373e-02; 661.96; 1125.25; 543.78; 1.5467; 1475; 218; 75; 0.0417; 1525; 11; 2; 2; 4; 761835.51; 122286.17; 239917.96; 1124039.63; 144108941.00; 0.032620
55; 1447; 164; 1611; 1362; 2973; 5660; 677; 6337; 712; 1553; 0; 0; 10022; 8556; 145; 0.1761; 0.7477; -9.3314e-03; 32852.35; 273148.10; 133695.82; 4.9556; 397; 184; 1056; 43; 23; 45; 879; 1025; 9; 18; 0.9657; 3.5900e-02; 659.78; 1067.06; 507.91; 0.0778; 1484; 235; 90; 0.0419; 1540; 15; 5; 1; 5; 1148919.58; 59523.10; 475956.14; 1684398.83; 144708573.38; 0.033282
56; 1452; 162; 1614; 1363; 2977; 5655; 678; 6333; 713; 1553; 1; 0; 10023; 8556; 147; 0.1765; 0.7459; 4.0902e-03; 32808.15; 274613.32; 132683.32; 11.9615; 398; 183; 1042; 32; 21; 52; 888; 1022; 9; 20; 0.9525; 4.0662e-02; 661.93; 1056.43; 554.84; 1.3981; 1496; 250; 103; 0.0420; 1561; 15; 3; 6; 7; 1167896.52; 535004.59; 502596.19; 2205497.31; 146158804.12; 0.034026
57; 1450; 160; 1610; 1368; 2978; 5654; 678; 6332; 714; 1552; 1; 0; 10024; 8556; 142; 0.1765; 0.7363; -1.1825e-02; 40854.55; 276025.32; 156092.96; 12.5263; 412; 184; 1026; 38; 20; 57; 882; 1022; 8; 21; 0.9166; 2.2138e-02; 665.87; 1109.94; 639.42; 2.2418; 1478; 233; 91; 0.0420; 1585; 17; 2; 7; 7; 1678639.07; 663120.25; 519618.95; 2861378.26; 148177387.07; 0.034718
58; 1450; 161; 1611; 1367; 2978; 5657; 676; 6333; 715; 1552; 1; 0; 10026; 8556; 141; 0.1763; 0.7325; -1.0553e-02; 44786.12; 276730.81; 166743.62; 6.5200; 406; 180; 1000; 31; 19; 50; 885; 1022; 6; 16; 0.9393; 7.7312e-03; 664.60; 1094.76; 590.51; 1.5814; 1474; 227; 86; 0.0420; 1606; 15; 2; 6; 4; 1092149.38; 680397.83; 204708.04; 1977255.25; 149305483.49; 0.035588
59; 1450; 163; 1613; 1361; 2974; 5659; 673; 6332; 717; 1553; 1; 0; 10023; 8556; 146; 0.1761; 0.7275; -1.5771e-02; 41922.38; 277561.26; 163642.71; 13.6222; 421; 184; 978; 31; 20; 45; 881; 1024; 7; 17; 0.9593; 3.7002e-03; 663.95; 1097.64; 572.65; 0.0120; 1459; 229; 83; 0.0423; 1630; 13; 2; 7; 6; 1017648.49; 623954.99; 453916.74; 2095520.22; 150863304.36; 0.034415
60; 1454; 160; 1614; 1361; 2975; 5660; 669; 6329; 719; 1548; 1; 0; 10023; 8556; 147; 0.1763; 0.7444; 8.9138e-04; 34384.80; 275890.16; 127601.82; 6.9808; 415; 178; 972; 42; 20; 52; 889; 1024; 7; 16; 0.9280; 7.1017e-03; 664.38; 1069.52; 532.76; 1.8523; 1467; 235; 88; 0.0423; 1649; 12; 1; 3; 7; 968987.18; 231816.77; 551987.34; 1752791.29; 152150968.11; 0.034572
61; 1453; 160; 1613; 1359; 2972; 5669; 664; 6333; 722; 1546; 1; 0; 10027; 8556; 142; 0.1754; 0.7435; 3.9694e-03; 43399.29; 278248.43; 153371.82; 15.8857; 435; 178; 948; 31; 19; 70; 892; 1018; 8; 26; 0.9358; -5.5980e-03; 664.43; 1081.19; 565.51; 1.4118; 1446; 227; 85; 0.0422; 1681; 25; 0; 8; 8; 2133760.68; 656240.95; 537577.39; 3327579.02; 154432322.16; 0.034117
62; 1452; 159; 1611; 1354; 2965; 5673; 661; 6334; 727; 1547; 1; 0; 10026; 8556; 141; 0.1747; 0.7686; 1.5838e-02; 43238.31; 282317.72; 154342.35; 19.6364; 427; 177; 908; 33; 22; 66; 875; 1017; 7; 20; 0.9388; -1.3769e-02; 663.77; 1060.85; 528.50; 1.1529; 1443; 226; 85; 0.0422; 1702; 19; 4; 6; 5; 1679307.68; 577976.79; 360911.08; 2618195.55; 156160499.07; 0.036206
63; 1446; 159; 1605; 1355; 2960; 5682; 653; 6335; 729; 1541; 1; 0; 10024; 8556; 137; 0.1744; 0.7459; 2.4276e-02; 48207.88; 284889.21; 167558.77; 11.6333; 417; 170; 889; 48; 20; 60; 868; 1009; 5; 19; 0.9304; -1.8672e-02; 663.12; 1071.95; 533.05; 1.2949; 1442; 215; 78; 0.0421; 1727; 17; 1; 10; 5; 2077024.16; 961427.50; 316409.39; 3354861.05; 158655385.58; 0.035265
64; 1441; 162; 1603; 1360; 2963; 5680; 649; 6329; 733; 1544; 0; 0; 10025; 8556; 134; 0.1746; 0.7495; 2.4899e-02; 42766.71; 286994.70; 166246.24; 11.7679; 429; 173; 865; 37; 23; 56; 866; 1013; 6; 23; 0.9052; -3.0138e-02; 666.96; 1102.36; 577.34; 2.6761; 1417; 205; 71; 0.0419; 1745; 18; 1; 5; 5; 1593269.64; 447819.85; 605312.88; 2646402.38; 160204721.10; 0.036242
65; 1442; 165; 1607; 1359; 2966; 5683; 642; 6325; 739; 1546; 0; 0; 10030; 8556; 133; 0.1744; 0.7518; 2.0595e-02; 46752.06; 289039.66; 169027.54; 17.7576; 441; 184; 845; 36; 21; 66; 890; 1015; 12; 12; 0.9350; -2.2363e-02; 666.68; 1038.39; 574.98; 1.2449; 1442; 231; 98; 0.0418; 1760; 10; 2; 10; 10; 1089994.05; 968619.45; 1244342.39; 3302955.89; 162112371.00; 0.035302
66; 1442; 165; 1607; 1346; 2953; 5694; 641; 6335; 740; 1546; 0; 0; 10028; 8556; 135; 0.1731; 0.7728; 2.2635e-02; 44431.33; 291009.26; 152010.99; 20.5694; 430; 172; 817; 38; 20; 72; 884; 1008; 6; 21; 0.9379; -1.6815e-02; 665.06; 1056.13; 562.90; 1.4070; 1436; 221; 86; 0.0417; 1783; 20; 3; 12; 3; 1861077.71; 1174981.71; 338540.41; 3374599.83; 163896652.19; 0.036173
67; 1431; 164; 1595; 1338; 2933; 5709; 638; 6347; 743; 1545; 0; 0; 10023; 8556; 128; 0.1713; 0.7642; 2.5664e-02; 56541.62; 298084.00; 199665.25; 23.4133; 458; 175; 774; 33; 20; 75; 864; 1010; 5; 31; 0.8993; -2.0830e-02; 663.93; 1029.38; 519.29; 2.5341; 1407; 216; 88; 0.0415; 1825; 28; 1; 16; 5; 3455287.74; 2644197.15; 575238.30; 6674723.19; 169624288.65; 0.036268
68; 1437; 163; 1600; 1329; 2929; 5718; 636; 6354; 745; 1544; 0; 0; 10028; 8556; 128; 0.1703; 0.7830; 3.7212e-02; 58246.49; 300654.21; 186312.30; 21.9028; 466; 174; 729; 32; 19; 72; 864; 1014; 7; 29; 0.9479; -2.5439e-02; 659.48; 1038.88; 508.66; 0.3544; 1397; 207; 79; 0.0414; 1862; 28; 2; 12; 5; 3919633.20; 2064884.41; 441141.59; 6425659.19; 174840772.85; 0.040647
69; 1435; 161; 1596; 1313; 2909; 5740; 634; 6374; 746; 1541; 0; 0; 10029; 8556; 123; 0.1678; 0.7994; 5.2346e-02; 69303.07; 307465.08; 202075.26; 33.6353; 490; 175; 683; 29; 16; 85; 848; 1012; 6; 31; 0.9628; -8.7168e-03; 659.73; 1055.52; 561.85; 0.4810; 1364; 202; 79; 0.0413; 1912; 30; 0; 24; 3; 4685832.88; 3343759.44; 295331.49; 8324923.82; 182039422.38; 0.040317
70; 1430; 160; 1590; 1301; 2891; 5753; 629; 6382; 751; 1540; 0; 0; 10024; 8556; 122; 0.1663; 0.8021; 7.6653e-02; 58932.42; 312595.64; 197021.15; 28.9012; 480; 173; 635; 37; 15; 81; 839; 1010; 8; 25; 0.9069; 3.2990e-03; 657.94; 1043.73; 550.36; 2.7215; 1365; 201; 79; 0.0410; 1949; 22; 3; 17; 7; 3288444.80; 2088456.62; 676831.27; 6053732.69; 186967402.31; 0.042835
71; 1430; 162; 1592; 1287; 2879; 5766; 627; 6393; 755; 1544; 0; 0; 10027; 8556; 121; 0.1646; 0.8050; 9.5747e-02; 68294.21; 320373.48; 192206.35; 30.0513; 492; 169; 590; 39; 13; 78; 835; 1006; 8; 32; 0.9093; -1.2863e-02; 656.89; 1049.63; 572.58; 2.1605; 1349; 202; 81; 0.0406; 1989; 30; 3; 12; 5; 4099649.17; 1688948.76; 526495.71; 6315093.63; 192050632.68; 0.039822
72; 1426; 159; 1585; 1275; 2860; 5783; 624; 6407; 757; 1540; 1; 0; 10024; 8556; 117; 0.1627; 0.8219; 1.0193e-01; 65079.48; 326657.26; 200865.23; 31.0119; 474; 169; 551; 40; 14; 84; 811; 1009; 8; 25; 0.9173; -3.2955e-02; 652.63; 1053.17; 524.71; 3.1857; 1356; 187; 70; 0.0403; 2031; 23; 3; 21; 6; 2942185.64; 2983422.87; 379674.75; 6305283.26; 197453039.81; 0.040169
73; 1422; 156; 1578; 1265; 2843; 5798; 622; 6420; 760; 1538; 1; 0; 10023; 8556; 111; 0.1608; 0.8248; 1.0671e-01; 74155.56; 339204.00; 225218.90; 37.8701; 511; 175; 497; 31; 13; 77; 802; 1005; 10; 26; 0.9156; -2.8675e-02; 652.08; 1024.70; 598.53; 1.8602; 1335; 204; 93; 0.0399; 2071; 26; 3; 15; 6; 4233646.73; 2434361.50; 801382.00; 7469390.23; 203810666.82; 0.040156
74; 1423; 155; 1578; 1254; 2832; 5811; 617; 6428; 764; 1536; 1; 0; 10024; 8556; 110; 0.1594; 0.8508; 1.0679e-01; 71562.20; 344902.13; 199034.88; 33.7342; 486; 174; 458; 38; 12; 79; 790; 1005; 12; 21; 0.9138; -1.9939e-02; 651.80; 1021.60; 552.30; 1.0233; 1348; 196; 86; 0.0395; 2103; 20; 0; 14; 8; 2463823.21; 1768373.07; 983399.68; 5215595.95; 207994400.47; 0.041700
75; 1419; 157; 1576; 1253; 2829; 5813; 612; 6425; 770; 1539; 1; 0; 10024; 8556; 108; 0.1591; 0.8141; 1.0256e-01; 72604.33; 354077.99; 237267.67; 25.4507; 482; 169; 422; 44; 14; 71; 757; 996; 11; 22; 0.9459; -1.0577e-02; 649.74; 1077.15; 563.64; 0.3125; 1328; 172; 64; 0.0393; 2136; 21; 1; 13; 9; 3873519.19; 2288656.22; 1280315.33; 7442490.74; 213960975.13; 0.038710
76; 1416; 156; 1572; 1239; 2811; 5827; 608; 6435; 776; 1540; 1; 0; 10022; 8556; 106; 0.1572; 0.8505; 1.1098e-01; 71044.74; 358174.30; 215399.03; 29.4375; 517; 169; 392; 41; 13; 80; 757; 996; 8; 28; 0.9517; 1.3338e-02; 646.34; 1062.53; 545.19; 1.2188; 1288; 170; 64; 0.0392; 2167; 22; 2; 17; 4; 3292231.53; 2734630.17; 494737.80; 6521599.50; 218893844.13; 0.041665
77; 1413; 157; 1570; 1235; 2805; 5835; 604; 6439; 778; 1539; 1; 0; 10022; 8556; 104; 0.1565; 0.8614; 1.2407e-01; 82250.22; 364362.38; 208804.99; 27.0976; 491; 174; 358; 47; 14; 82; 765; 996; 15; 20; 0.9548; 2.9517e-02; 646.17; 1002.84; 575.68; 0.5341; 1340; 192; 88; 0.0389; 2197; 17; 0; 15; 9; 2784061.62; 2242637.87; 1164668.10; 6191367.59; 223618388.62; 0.040443
78; 1412; 157; 1569; 1221; 2790; 5846; 603; 6449; 781; 1541; 1; 0; 10020; 8556; 105; 0.1550; 0.9023; 1.4959e-01; 78350.75; 379195.37; 198003.75; 34.7397; 484; 171; 315; 39; 14; 73; 759; 989; 11; 23; 0.9554; 3.0147e-02; 645.54; 1029.78; 537.18; 1.3973; 1333; 178; 73; 0.0387; 2230; 22; 2; 12; 6; 2961916.60; 1966981.09; 819646.09; 5748543.79; 228279936.74; 0.040004
79; 1417; 158; 1575; 1214; 2789; 5852; 598; 6450; 785; 1541; 1; 0; 10024; 8556; 107; 0.1544; 0.9091; 1.6779e-01; 65491.18; 394993.82; 203461.01; 26.1094; 502; 177; 283; 41; 14; 64; 729; 982; 14; 18; 0.9237; 2.2273e-02; 642.66; 992.06; 547.49; 3.4205; 1332; 195; 88; 0.0382; 2260; 16; 0; 14; 12; 2145375.46; 1897361.78; 1975135.83; 6017873.07; 232542011.39; 0.039417
80; 1415; 157; 1572; 1224; 2796; 5845; 598; 6443; 787; 1542; 1; 0; 10026; 8556; 102; 0.1550; 0.8691; 1.5537e-01; 88426.37; 399619.20; 232198.47; 19.2714; 516; 177; 271; 52; 12; 70; 737; 975; 17; 20; 0.9383; 1.1644e-02; 647.55; 1032.89; 635.64; 1.7386; 1315; 190; 88; 0.0379; 2301; 19; 4; 18; 13; 3071582.91; 3128726.44; 1858746.94; 8059056.30; 239084300.88; 0.039774
81; 1407; 156; 1563; 1217; 2780; 5856; 600; 6456; 784; 1540; 1; 0; 10020; 8556; 99; 0.1538; 0.8928; 1.3821e-01; 68988.03; 409899.44; 219701.49; 22.7759; 509; 169; 248; 47; 11; 58; 738; 967; 4; 18; 0.9566; 3.1065e-03; 642.68; 1031.96; 562.26; 0.6575; 1310; 172; 73; 0.0376; 2329; 17; 3; 13; 1; 2693872.67; 2072475.04; 143102.81; 4909450.52; 243159908.31; 0.042482
82; 1409; 157; 1566; 1223; 2789; 5851; 598; 6449; 786; 1541; 1; 0; 10024; 8556; 98; 0.1544; 0.9234; 1.2615e-01; 69317.63; 423782.79; 221255.55; 22.8600; 517; 193; 225; 35; 11; 50; 723; 983; 9; 13; 0.9080; -5.1984e-03; 639.87; 997.12; 517.23; 3.8000; 1321; 178; 80; 0.0372; 2345; 10; 1; 6; 8; 1721625.69; 1493893.67; 1170770.64; 4386290.00; 246180052.75; 0.038301
83; 1411; 159; 1570; 1226; 2796; 5842; 596; 6438; 789; 1544; 1; 0; 10023; 8556; 103; 0.1553; 0.8957; 1.2688e-01; 100039.41; 434247.15; 248976.95; 21.7407; 541; 195; 209; 34; 11; 54; 707; 979; 19; 12; 0.9411; 9.6252e-03; 641.59; 1054.73; 549.42; 0.5469; 1282; 167; 64; 0.0369; 2367; 9; 1; 8; 14; 1315712.87; 1129209.34; 2284579.83; 4729502.04; 249783892.84; 0.037607
84; 1414; 159; 1573; 1227; 2800; 5839; 593; 6432; 794; 1546; 1; 0; 10026; 8556; 103; 0.1554; 0.9012; 1.1992e-01; 112701.33; 446897.22; 283211.12; 27.1379; 547; 196; 184; 29; 11; 58; 719; 979; 18; 12; 0.9532; 2.5186e-02; 638.74; 969.59; 487.74; 0.1975; 1296; 184; 81; 0.0368; 2388; 12; 2; 8; 12; 2394314.00; 1361797.74; 2087774.72; 5843886.45; 254018278.79; 0.038062
85; 1411; 162; 1573; 1228; 2801; 5840; 588; 6428; 793; 1543; 1; 0; 10022; 8556; 107; 0.1560; 0.9015; 1.0060e-01; 94289.68; 435918.72; 224271.44; 9.6250; 551; 189; 169; 43; 7; 56; 738; 978; 13; 12; 0.9613; 4.1356e-02; 641.66; 1010.49; 548.34; 0.1711; 1293; 183; 76; 0.0366; 2412; 10; 0; 12; 8; 1729832.35; 1452255.72; 1423492.09; 4605580.16; 257487370.65; 0.039541
86; 1412; 163; 1575; 1227; 2802; 5837; 587; 6424; 795; 1545; 1; 0; 10021; 8556; 110; 0.1563; 0.9291; 9.3831e-02; 81252.87; 461369.91; 246438.08; 17.3556; 578; 188; 143; 31; 5; 45; 737; 984; 10; 8; 0.9640; 4.7974e-02; 639.57; 1007.84; 477.19; 0.1343; 1257; 177; 67; 0.0365; 2429; 7; 2; 10; 8; 884741.48; 1606035.15; 1521951.89; 4012728.52; 259798731.70; 0.037897
87; 1419; 161; 1580; 1222; 2802; 5839; 587; 6426; 795; 1543; 1; 0; 10023; 8556; 113; 0.1560; 0.9528; 1.1798e-01; 88332.04; 437167.56; 216158.58; 8.2407; 561; 188; 143; 45; 4; 54; 739; 983; 8; 18; 0.9672; 4.2227e-02; 642.23; 1028.84; 568.51; 0.8592; 1285; 184; 71; 0.0363; 2449; 16; 4; 10; 6; 2451247.58; 1258664.17; 1044226.32; 4754138.08; 262390351.91; 0.037110
88; 1425; 159; 1584; 1223; 2807; 5835; 588; 6423; 794; 1541; 1; 0; 10024; 8556; 116; 0.1565; 0.9374; 1.2084e-01; 92274.55; 465702.89; 275641.25; 13.3265; 557; 193; 127; 38; 4; 49; 731; 978; 12; 14; 0.9773; 3.4560e-02; 640.35; 1039.33; 576.57; 0.5833; 1294; 188; 72; 0.0361; 2479; 12; 3; 13; 11; 2299541.66; 2640126.67; 2193125.17; 7132793.50; 268466373.05; 0.038094
89; 1424; 160; 1584; 1224; 2808; 5839; 588; 6427; 793; 1541; 1; 0; 10028; 8556; 112; 0.1561; 0.9147; 1.1041e-01; 90803.56; 454918.56; 249833.12; 8.8936; 572; 195; 116; 38; 4; 47; 739; 960; 6; 12; 0.9434; 1.2452e-02; 642.05; 1060.37; 613.84; 2.0435; 1284; 181; 69; 0.0359; 2494; 9; 1; 8; 3; 1341331.76; 1337957.30; 517797.28; 3197086.34; 270710359.72; 0.041250
90; 1428; 160; 1588; 1221; 2809; 5831; 588; 6419; 793; 1541; 1; 0; 10021; 8556; 123; 0.1571; 0.9374; 6.7064e-02; 122355.37; 438507.81; 234623.73; 9.9074; 602; 221; 116; 48; 5; 54; 735; 985; 15; 11; 0.9435; 7.9211e-04; 637.78; 1036.64; 525.52; 1.5797; 1279; 192; 69; 0.0357; 2514; 11; 2; 11; 10; 1247362.31; 1398998.08; 1750542.64; 4396903.02; 272863261.60; 0.036030
91; 1420; 161; 1581; 1226; 2807; 5835; 585; 6420; 795; 1541; 1; 0; 10022; 8556; 115; 0.1567; 0.9201; 3.7199e-02; 90548.55; 481296.53; 270693.31; 12.2821; 564; 195; 93; 31; 4; 39; 732; 985; 5; 13; 0.9526; 1.9315e-03; 637.44; 1016.91; 564.18; 1.6582; 1299; 194; 79; 0.0355; 2531; 12; 1; 10; 4; 1543221.82; 1770894.28; 644057.69; 3958173.79; 275082524.14; 0.037623
92; 1428; 161; 1589; 1230; 2819; 5826; 585; 6411; 797; 1543; 0; 0; 10027; 8556; 118; 0.1576; 0.9297; 3.9828e-02; 89028.24; 474584.47; 249731.88; 10.9474; 582; 207; 88; 34; 4; 38; 714; 981; 10; 8; 0.9437; 7.8854e-03; 638.65; 1050.99; 520.01; 1.8065; 1273; 180; 62; 0.0354; 2540; 6; 2; 7; 8; 1015411.36; 1184000.28; 1520248.26; 3719659.89; 276942985.69; 0.037041
93; 1429; 161; 1590; 1229; 2819; 5821; 588; 6409; 797; 1546; 0; 0; 10025; 8556; 121; 0.1578; 0.9260; 3.9251e-02; 80619.09; 453916.46; 227986.37; 3.0476; 582; 201; 90; 40; 4; 42; 724; 974; 5; 12; 0.9373; 5.2647e-03; 641.39; 1031.64; 508.29; 1.5857; 1289; 191; 70; 0.0352; 2549; 10; 4; 10; 3; 1797576.17; 1607524.94; 756003.37; 4161104.48; 279116336.24; 0.036724
94; 1429; 160; 1589; 1228; 2817; 5823; 584; 6407; 800; 1544; 0; 0; 10024; 8556; 121; 0.1577; 0.9337; 3.8783e-02; 84041.37; 450815.66; 225728.47; 6.9762; 573; 199; 87; 39; 5; 42; 722; 978; 7; 16; 0.9708; 1.7443e-02; 640.47; 1016.42; 543.53; 1.1220; 1307; 203; 82; 0.0352; 2573; 14; 3; 9; 6; 1739926.31; 1552088.58; 1032971.47; 4324986.36; 282017825.97; 0.037310
95; 1428; 163; 1591; 1233; 2824; 5821; 581; 6402; 803; 1547; 0; 0; 10029; 8556; 118; 0.1579; 0.9355; 3.0699e-02; 85605.65; 469806.09; 262236.37; 6.2857; 583; 196; 88; 43; 8; 42; 722; 975; 7; 11; 0.9649; 2.4021e-02; 641.75; 1026.17; 568.27; 0.5542; 1290; 201; 83; 0.0351; 2585; 10; 0; 9; 5; 1231504.25; 1579007.56; 1192888.11; 4003399.92; 283526884.56; 0.037527
96; 1427; 163; 1590; 1235; 2825; 5818; 577; 6395; 807; 1547; 0; 0; 10027; 8556; 119; 0.1583; 0.9596; 3.9834e-02; 86780.03; 434897.24; 238955.05; 5.0588; 587; 199; 93; 47; 9; 51; 726; 972; 9; 14; 0.9471; 2.8768e-02; 641.71; 1065.00; 541.16; 0.2121; 1277; 185; 66; 0.0350; 2600; 11; 3; 8; 9; 1293674.51; 924755.27; 2351204.47; 4569634.26; 285197557.02; 0.037101
97; 1435; 161; 1596; 1235; 2831; 5810; 577; 6387; 809; 1547; 0; 0; 10027; 8556; 125; 0.1590; 0.9716; 6.2310e-02; 81040.40; 428538.05; 208957.26; 2.1304; 565; 185; 87; 46; 7; 46; 722; 964; 6; 11; 0.9566; 4.5808e-03; 639.21; 1041.25; 506.20; 0.1304; 1288; 194; 69; 0.0348; 2611; 9; 3; 9; 6; 1119211.01; 1460977.29; 1094271.11; 3674459.42; 286991800.95; 0.037852
98; 1435; 160; 1595; 1235; 2830; 5811; 575; 6386; 811; 1546; 0; 0; 10027; 8556; 124; 0.1588; 0.9768; 6.4432e-02; 101258.79; 417910.55; 253423.59; 1.8833; 585; 198; 96; 56; 11; 60; 706; 956; 10; 17; 0.9796; 1.7117e-03; 641.41; 1029.70; 499.45; 0.2754; 1289; 193; 69; 0.0348; 2639; 15; 3; 18; 8; 1830542.21; 3320648.27; 1743812.54; 6895003.02; 291036248.71; 0.036665
99; 1428; 161; 1589; 1239; 2828; 5810; 573; 6383; 813; 1547; 0; 0; 10024; 8556; 121; 0.1590; 0.9332; 3.5272e-02; 78055.38; 473262.00; 211779.63; 6.8276; 554; 178; 64; 28; 6; 29; 704; 929; 5; 7; 0.9925; 1.2523e-02; 640.97; 1013.98; 503.79; 0.4730; 1294; 195; 74; 0.0348; 2649; 7; 2; 6; 5; 940025.47; 651563.20; 1058658.87; 2650247.53; 291779695.21; 0.040936
100; 1431; 158; 1589; 1240; 2829; 5806; 571; 6377; 817; 1546; 0; 0; 10023; 8556; 122; 0.1592; 0.9623; 1.8806e-02; 86526.12; 502757.14; 258153.00; 0.8148; 583; 202; 62; 27; 8; 27; 707; 961; 6; 8; 0.9895; 1.8231e-02; 641.09; 1039.95; 537.07; 0.5652; 1282; 191; 69; 0.0348; 2658; 6; 3; 7; 4; 685158.71; 1474938.74; 408904.43; 2569001.88; 292266467.96; 0.035304
101; 1436; 157; 1593; 1239; 2832; 5803; 568; 6371; 818; 1543; 0; 0; 10021; 8556; 128; 0.1598; 0.9869; 2.7649e-02; 95467.90; 424537.37; 241926.90; 0.3800; 587; 208; 83; 48; 6; 50; 714; 965; 9; 10; 0.9771; 2.4622e-02; 643.55; 1049.97; 580.25; 0.6711; 1291; 204; 76; 0.0347; 2671; 8; 0; 13; 7; 1119465.26; 2456625.67; 895145.43; 4471236.37; 294075619.30; 0.035197
102; 1436; 159; 1595; 1241; 2836; 5804; 565; 6369; 820; 1544; 1; 0; 10025; 8556; 126; 0.1598; 0.9718; 4.7119e-02; 79645.35; 478209.41; 265414.91; 5.9394; 570; 185; 65; 32; 7; 33; 714; 958; 3; 9; 0.9558; 2.0313e-02; 642.36; 1042.56; 572.47; 2.8701; 1292; 203; 77; 0.0345; 2683; 8; 1; 9; 2; 1529332.05; 1791789.66; 361697.90; 3682819.62; 295885294.60; 0.037721
103; 1434; 157; 1591; 1249; 2840; 5795; 563; 6358; 823; 1543; 1; 0; 10021; 8556; 126; 0.1607; 0.9973; 6.6252e-02; 89521.51; 430045.46; 224325.19; 0.1750; 565; 190; 70; 38; 7; 40; 722; 960; 9; 11; 0.9529; 1.6331e-02; 643.08; 1029.10; 555.64; 1.5000; 1302; 208; 82; 0.0342; 2691; 10; 3; 5; 7; 1260257.07; 559110.84; 1377577.32; 3196945.23; 295729315.91; 0.036675
104; 1430; 161; 1591; 1252; 2843; 5795; 558; 6353; 825; 1544; 1; 0; 10021; 8556; 126; 0.1611; 0.9742; 5.5957e-02; 80708.99; 428483.63; 254048.01; 5.7045; 572; 190; 71; 41; 6; 44; 707; 953; 7; 9; 0.9575; 9.3256e-03; 640.42; 1040.07; 469.33; 0.8923; 1278; 191; 65; 0.0341; 2702; 5; 0; 15; 4; 643748.27; 2796733.73; 417102.83; 3857584.83; 297410282.24; 0.036030
105; 1428; 163; 1591; 1258; 2849; 5794; 552; 6346; 828; 1543; 1; 0; 10023; 8556; 124; 0.1615; 1.0070; 7.2994e-02; 161486.31; 448912.78; 239506.29; 0.2857; 549; 182; 63; 36; 7; 35; 722; 957; 6; 10; 0.9616; 1.3560e-02; 641.14; 999.19; 552.31; 1.0833; 1321; 220; 96; 0.0339; 2718; 10; 0; 11; 4; 1128743.25; 2042107.79; 711866.21; 3882717.25; 299053179.56; 0.036907
106; 1431; 163; 1594; 1256; 2850; 5789; 552; 6341; 830; 1545; 1; 0; 10021; 8556; 129; 0.1619; 1.0258; 7.7978e-02; 77161.19; 445838.44; 229127.23; 2.9429; 560; 178; 64; 36; 9; 35; 707; 956; 5; 7; 0.9826; 1.7464e-02; 642.24; 1025.87; 492.35; 0.6438; 1288; 202; 73; 0.0337; 2724; 5; 2; 9; 3; 591402.53; 1590697.89; 661419.07; 2843519.49; 299880088.99; 0.036941
107; 1433; 165; 1598; 1261; 2859; 5782; 553; 6335; 830; 1548; 1; 0; 10024; 8556; 130; 0.1626; 1.0403; 9.9413e-02; 72519.62; 446828.96; 219139.32; 0.4444; 553; 183; 68; 39; 9; 36; 702; 957; 5; 16; 0.9431; 4.9055e-03; 645.01; 1079.18; 604.74; 3.2958; 1301; 201; 71; 0.0333; 2741; 14; 2; 6; 5; 2024700.48; 885353.36; 630100.43; 3540154.27; 302252569.98; 0.035561
108; 1441; 163; 1604; 1261; 2865; 5776; 555; 6331; 830; 1548; 0; 0; 10026; 8556; 134; 0.1630; 1.0472; 1.0057e-01; 79112.23; 458125.52; 252906.47; 2.7632; 579; 192; 72; 40; 9; 38; 703; 948; 5; 14; 0.9625; 1.8032e-03; 643.95; 1052.09; 563.54; 0.8182; 1297; 211; 77; 0.0330; 2751; 13; 3; 4; 5; 1684690.11; 518043.19; 1075224.57; 3277957.88; 303609997.08; 0.036486
