Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
54; 1801; 180; 1981; 1588; 3569; 5063; 693; 5756; 699; 1572; 2; 4; 10024; 8556; 513; 0.2456; 0.4743; -7.4976e-02; 39747.71; 320466.14; 159813.58; 6.4697; 423; 173; 2068; 27; 79; 66; 1297; 1052; 6; 31; 0.7657; -3.7624e-02; 627.62; 1369.25; 506.11; 3.3571; 1851; 625; 112; 0.0398; 1011; 11; 2; 0; 6; 425035.16; 0.00; 268106.14; 693141.31; 147967523.30; 0.033235
55; 1793; 180; 1973; 1593; 3566; 5065; 686; 5751; 708; 1574; 1; 4; 10025; 8556; 504; 0.2451; 0.4859; -5.0513e-02; 39085.02; 321503.95; 144037.79; 7.5867; 433; 179; 2039; 44; 78; 75; 1275; 1050; 10; 35; 0.7603; -3.8453e-02; 628.57; 1379.64; 485.46; 2.3365; 1823; 608; 104; 0.0398; 1027; 11; 2; 0; 8; 591711.29; 0.00; 706144.92; 1297856.21; 148883218.25; 0.032734
56; 1792; 180; 1972; 1600; 3572; 5061; 675; 5736; 718; 1573; 1; 4; 10026; 8556; 502; 0.2457; 0.4920; -4.5465e-02; 43620.20; 324194.98; 154434.21; 7.4756; 437; 177; 1985; 30; 72; 82; 1257; 1040; 12; 20; 0.7528; -4.1018e-02; 629.76; 1394.39; 539.00; 2.2404; 1811; 606; 104; 0.0397; 1042; 11; 1; 0; 10; 263068.81; 0.00; 1035811.51; 1298880.32; 149664611.01; 0.033537
57; 1786; 178; 1964; 1597; 3561; 5071; 670; 5741; 724; 1572; 1; 4; 10026; 8556; 494; 0.2444; 0.5032; 1.3364e-03; 38792.84; 328037.98; 138910.62; 13.2667; 427; 176; 1939; 43; 76; 75; 1253; 1030; 10; 26; 0.7456; -5.1402e-02; 630.88; 1384.41; 522.59; 3.5943; 1821; 600; 106; 0.0396; 1063; 18; 5; 0; 7; 703024.09; 0.00; 881038.96; 1584063.05; 150721931.79; 0.033538
58; 1775; 178; 1953; 1598; 3551; 5078; 671; 5749; 722; 1571; 1; 4; 10022; 8556; 487; 0.2437; 0.5097; 2.4703e-02; 37071.35; 329959.64; 138009.23; 10.3333; 430; 165; 1907; 55; 71; 72; 1234; 1024; 1; 28; 0.7502; -5.9176e-02; 626.99; 1363.88; 466.44; 3.5446; 1813; 599; 112; 0.0393; 1078; 20; 2; 1; 0; 1205203.43; 130160.21; 0.00; 1335363.64; 150932615.96; 0.033916
59; 1768; 176; 1944; 1591; 3535; 5088; 675; 5763; 723; 1574; 1; 4; 10021; 8556; 479; 0.2419; 0.5176; 6.6713e-02; 41142.59; 334206.55; 144645.70; 14.5789; 433; 168; 1865; 40; 74; 76; 1224; 1031; 4; 32; 0.7341; -6.7391e-02; 630.44; 1360.82; 507.78; 4.0263; 1800; 593; 114; 0.0391; 1104; 23; 5; 4; 3; 1557968.56; 509583.75; 229600.47; 2297152.78; 152775465.58; 0.033586
60; 1764; 175; 1939; 1591; 3530; 5096; 672; 5768; 727; 1574; 1; 4; 10025; 8556; 470; 0.2409; 0.5359; 1.0717e-01; 52886.48; 337708.37; 171471.36; 20.4189; 423; 170; 1804; 23; 66; 74; 1186; 1030; 9; 27; 0.7214; -8.1147e-02; 629.98; 1386.13; 528.01; 3.5155; 1784; 567; 97; 0.0386; 1124; 16; 2; 2; 8; 850408.20; 371013.22; 625975.37; 1847396.79; 154002505.04; 0.034863
61; 1755; 176; 1931; 1588; 3519; 5109; 668; 5777; 729; 1573; 1; 5; 10025; 8556; 462; 0.2396; 0.5488; 1.3648e-01; 50378.23; 341046.76; 168947.54; 20.8111; 457; 168; 1764; 38; 73; 90; 1176; 1021; 5; 38; 0.7092; -9.3246e-02; 630.00; 1387.71; 509.17; 2.7826; 1740; 554; 92; 0.0380; 1163; 29; 2; 9; 5; 2446019.96; 1485286.48; 477499.84; 4408806.28; 157728490.54; 0.034266
62; 1747; 175; 1922; 1580; 3502; 5129; 662; 5791; 731; 1568; 0; 4; 10024; 8556; 454; 0.2377; 0.5574; 1.6325e-01; 50437.69; 344670.58; 172603.30; 21.1628; 456; 170; 1701; 38; 64; 86; 1174; 1018; 9; 28; 0.7193; -7.8872e-02; 632.40; 1365.69; 529.81; 3.0467; 1745; 561; 107; 0.0375; 1191; 24; 0; 8; 6; 1637313.48; 811320.21; 1053059.61; 3501693.30; 160164841.32; 0.037664
63; 1735; 176; 1911; 1563; 3474; 5156; 660; 5816; 732; 1568; 0; 4; 10022; 8556; 445; 0.2347; 0.5638; 1.8320e-01; 71029.48; 349395.93; 199251.72; 24.9310; 508; 162; 1652; 42; 67; 116; 1136; 1011; 5; 57; 0.7253; -6.1012e-02; 628.88; 1404.97; 496.77; 2.5974; 1653; 522; 77; 0.0371; 1264; 54; 0; 21; 4; 7443467.06; 2520411.91; 654529.33; 10618408.30; 169890579.71; 0.036461
64; 1732; 172; 1904; 1555; 3459; 5170; 655; 5825; 738; 1565; 0; 4; 10022; 8556; 438; 0.2329; 0.5723; 1.9853e-01; 72288.48; 355134.30; 205869.24; 27.9278; 479; 161; 1558; 33; 57; 97; 1120; 963; 6; 36; 0.7168; -5.0771e-02; 630.71; 1387.83; 532.81; 4.6383; 1682; 532; 94; 0.0365; 1312; 32; 1; 18; 4; 3419792.18; 2753822.66; 326779.51; 6500394.35; 175726714.75; 0.045905
65; 1723; 173; 1896; 1523; 3419; 5212; 649; 5861; 744; 1566; 0; 4; 10024; 8556; 428; 0.2280; 0.5990; 2.2894e-01; 77540.61; 360708.77; 213024.11; 32.9015; 570; 166; 1496; 38; 61; 132; 1102; 1013; 10; 65; 0.6922; -6.4007e-02; 631.03; 1377.25; 537.90; 4.3000; 1597; 528; 100; 0.0358; 1393; 61; 1; 21; 4; 8543193.74; 4520682.20; 577562.91; 13641438.84; 188848708.47; 0.040440
66; 1708; 172; 1880; 1477; 3357; 5277; 645; 5922; 745; 1562; 0; 4; 10024; 8556; 412; 0.2208; 0.6249; 2.7079e-01; 85496.86; 366722.41; 219244.88; 34.7063; 581; 159; 1402; 46; 54; 160; 1071; 920; 6; 66; 0.6940; -7.6892e-02; 624.60; 1389.60; 516.61; 5.6897; 1564; 499; 87; 0.0349; 1486; 60; 1; 36; 3; 9161330.98; 5985374.00; 582104.17; 15728809.16; 203812315.15; 0.049915
67; 1698; 172; 1870; 1433; 3303; 5332; 644; 5976; 746; 1562; 0; 4; 10025; 8556; 401; 0.2144; 0.6503; 3.1630e-01; 89075.63; 380240.49; 236586.56; 41.1387; 602; 167; 1280; 41; 58; 137; 1010; 891; 8; 56; 0.6990; -8.4306e-02; 621.42; 1386.13; 475.28; 4.3953; 1528; 487; 86; 0.0341; 1563; 53; 2; 23; 7; 8627067.21; 3559664.09; 1139435.59; 13326166.89; 216394278.53; 0.052685
68; 1685; 174; 1859; 1390; 3249; 5385; 641; 6026; 746; 1561; 0; 4; 10021; 8556; 394; 0.2085; 0.6857; 3.5025e-01; 83788.08; 388737.89; 233147.17; 45.7097; 628; 175; 1168; 35; 49; 124; 965; 891; 13; 55; 0.6739; -9.2940e-02; 618.84; 1386.62; 484.95; 4.9639; 1495; 477; 83; 0.0332; 1643; 52; 0; 23; 11; 7950717.19; 3334382.20; 1446619.21; 12731718.59; 227971812.74; 0.049497
69; 1681; 176; 1857; 1353; 3210; 5427; 641; 6068; 746; 1563; 0; 4; 10024; 8556; 389; 0.2036; 0.6965; 3.7218e-01; 109206.23; 403037.30; 257875.71; 47.0614; 652; 182; 1077; 35; 50; 114; 944; 870; 17; 50; 0.6809; -9.0726e-02; 620.51; 1373.03; 469.23; 3.1196; 1474; 481; 92; 0.0324; 1718; 45; 2; 20; 13; 7099293.36; 2941592.91; 1506034.75; 11546921.01; 238520195.59; 0.048708
70; 1670; 178; 1848; 1327; 3175; 5468; 635; 6103; 748; 1561; 0; 4; 10026; 8556; 378; 0.1993; 0.7214; 3.9781e-01; 90647.56; 412264.36; 256420.84; 49.0091; 665; 208; 991; 35; 42; 110; 898; 856; 26; 33; 0.6824; -9.4039e-02; 614.76; 1393.17; 526.19; 4.4211; 1481; 473; 95; 0.0315; 1782; 32; 0; 16; 20; 5669855.48; 2471376.08; 3485014.88; 11626246.44; 248405260.56; 0.047136
71; 1662; 176; 1838; 1307; 3145; 5497; 634; 6131; 746; 1556; 0; 4; 10022; 8556; 372; 0.1962; 0.7247; 3.9987e-01; 89232.13; 422575.92; 293012.80; 42.2045; 668; 204; 918; 38; 41; 88; 885; 829; 17; 35; 0.6896; -7.9403e-02; 612.33; 1408.22; 456.16; 3.2000; 1455; 452; 80; 0.0307; 1828; 30; 2; 11; 15; 5084755.35; 2067593.55; 3759552.14; 10911901.04; 257508966.38; 0.047241
72; 1648; 176; 1824; 1296; 3120; 5522; 633; 6155; 749; 1558; 0; 4; 10024; 8556; 356; 0.1931; 0.7337; 3.9440e-01; 77756.05; 428522.65; 267613.85; 45.8378; 675; 211; 861; 34; 40; 74; 877; 824; 14; 27; 0.6595; -7.8960e-02; 614.13; 1418.31; 519.55; 7.0602; 1447; 439; 83; 0.0298; 1869; 24; 2; 12; 12; 3956685.06; 1980354.21; 1631223.63; 7568262.90; 263017722.68; 0.046293
73; 1639; 179; 1818; 1288; 3106; 5533; 632; 6165; 752; 1563; 0; 4; 10023; 8556; 351; 0.1916; 0.7306; 3.6605e-01; 71938.57; 435640.43; 257940.74; 44.0500; 684; 209; 821; 38; 37; 60; 852; 840; 12; 26; 0.6687; -6.7880e-02; 609.78; 1386.78; 464.40; 2.2045; 1429; 439; 88; 0.0291; 1906; 23; 2; 9; 10; 4477241.47; 1732076.75; 1339674.29; 7548992.51; 269493454.65; 0.041857
74; 1634; 182; 1816; 1278; 3094; 5549; 631; 6180; 752; 1565; 0; 4; 10026; 8556; 346; 0.1898; 0.7515; 3.4937e-01; 73865.42; 438093.14; 238079.51; 37.0462; 680; 207; 789; 30; 37; 65; 838; 822; 12; 28; 0.6798; -6.6006e-02; 609.93; 1421.83; 508.16; 3.8286; 1415; 416; 70; 0.0285; 1946; 25; 0; 9; 9; 3835139.64; 1752176.99; 1240822.49; 6828139.11; 275304439.76; 0.041831
75; 1631; 183; 1814; 1265; 3079; 5563; 626; 6189; 754; 1563; 0; 4; 10022; 8556; 348; 0.1885; 0.7188; 3.1791e-01; 79771.55; 445099.40; 280048.01; 35.9545; 681; 204; 764; 41; 35; 66; 835; 820; 13; 31; 0.6578; -6.8475e-02; 608.18; 1387.86; 486.21; 3.9146; 1423; 430; 82; 0.0279; 1984; 27; 3; 10; 9; 6473327.14; 1658935.04; 916005.97; 9048268.15; 282865745.22; 0.040875
76; 1630; 183; 1813; 1255; 3068; 5580; 623; 6203; 754; 1560; 0; 4; 10025; 8556; 344; 0.1869; 0.7600; 3.1698e-01; 76899.99; 450130.30; 282172.70; 36.8824; 686; 197; 727; 31; 33; 51; 841; 790; 7; 20; 0.6491; -8.0782e-02; 605.93; 1382.34; 449.04; 1.8354; 1404; 423; 79; 0.0273; 2009; 20; 0; 7; 4; 3242353.26; 1224414.60; 1078721.13; 5545488.99; 287216331.23; 0.043821
77; 1624; 181; 1805; 1255; 3060; 5589; 618; 6207; 756; 1555; 0; 4; 10023; 8556; 338; 0.1862; 0.7442; 2.8116e-01; 67977.12; 450356.13; 227431.53; 24.9792; 705; 208; 721; 45; 34; 48; 825; 814; 4; 28; 0.6648; -7.6175e-02; 606.50; 1397.77; 448.08; 1.4366; 1387; 409; 71; 0.0268; 2037; 27; 1; 7; 3; 3896498.58; 1338995.78; 247359.65; 5482854.02; 291176928.13; 0.039174
78; 1624; 183; 1807; 1244; 3051; 5603; 618; 6221; 756; 1557; 0; 4; 10028; 8556; 335; 0.1845; 0.7590; 2.5995e-01; 72377.32; 455559.53; 246641.93; 34.8772; 695; 207; 708; 38; 35; 57; 823; 813; 7; 21; 0.6701; -5.6623e-02; 604.77; 1369.30; 488.66; 1.9535; 1405; 421; 86; 0.0263; 2066; 17; 1; 17; 4; 2921595.40; 3061293.14; 463894.83; 6446783.37; 296335768.79; 0.039091
79; 1615; 181; 1796; 1240; 3036; 5612; 613; 6225; 761; 1555; 0; 4; 10022; 8556; 330; 0.1835; 0.7627; 2.0898e-01; 74046.51; 460851.22; 236229.97; 32.7586; 699; 205; 688; 38; 32; 58; 826; 798; 8; 18; 0.6651; -4.0936e-02; 608.37; 1385.16; 536.03; 3.7500; 1381; 410; 80; 0.0258; 2088; 16; 1; 8; 4; 2563294.83; 1579357.93; 318299.41; 4460952.18; 299644887.81; 0.040370
80; 1612; 181; 1793; 1235; 3028; 5618; 613; 6231; 762; 1556; 0; 4; 10021; 8556; 328; 0.1827; 0.7731; 1.7025e-01; 69867.13; 469193.85; 222281.82; 32.5581; 703; 204; 660; 30; 32; 43; 809; 810; 5; 18; 0.6339; -4.7410e-02; 602.76; 1391.67; 469.93; 4.3913; 1364; 397; 69; 0.0253; 2110; 17; 2; 7; 3; 3117161.94; 1086814.82; 317519.74; 4521496.50; 303156141.39; 0.037734
81; 1609; 180; 1789; 1231; 3020; 5624; 616; 6240; 762; 1558; 0; 4; 10022; 8556; 323; 0.1816; 0.7852; 1.4195e-01; 73647.69; 469559.18; 227956.71; 29.7593; 705; 215; 656; 39; 32; 54; 814; 803; 11; 17; 0.6398; -5.6045e-02; 603.01; 1369.51; 472.19; 5.9875; 1379; 403; 80; 0.0248; 2137; 16; 4; 9; 9; 2158634.41; 1469968.87; 1059291.93; 4687895.22; 306076873.48; 0.037815
82; 1613; 179; 1792; 1224; 3016; 5632; 615; 6247; 764; 1558; 0; 4; 10027; 8556; 321; 0.1806; 0.7667; 1.0522e-01; 111629.60; 474150.11; 260030.07; 29.3559; 706; 209; 638; 37; 30; 59; 801; 789; 11; 25; 0.6496; -5.5947e-02; 600.93; 1391.67; 486.05; 5.4348; 1361; 390; 69; 0.0243; 2170; 21; 1; 13; 6; 3101529.00; 2656211.94; 719698.17; 6477439.10; 310778086.43; 0.038035
83; 1607; 177; 1784; 1223; 3007; 5637; 613; 6250; 765; 1555; 0; 4; 10022; 8556; 318; 0.1801; 0.7375; 6.8498e-02; 75720.99; 476868.89; 260168.55; 24.2727; 699; 205; 625; 47; 30; 55; 813; 766; 8; 21; 0.6495; -5.5558e-02; 603.72; 1367.48; 522.44; 3.3457; 1378; 399; 81; 0.0240; 2198; 19; 1; 9; 8; 3330111.26; 1390896.12; 990295.03; 5711302.42; 315275775.14; 0.040409
84; 1608; 178; 1786; 1211; 2997; 5649; 610; 6259; 766; 1554; 0; 4; 10022; 8556; 320; 0.1789; 0.7691; 4.2866e-02; 73510.80; 480876.46; 221836.97; 30.4151; 700; 205; 611; 42; 30; 53; 807; 780; 4; 22; 0.6582; -3.6567e-02; 602.74; 1393.07; 423.84; 1.9836; 1358; 381; 61; 0.0238; 2226; 20; 0; 13; 1; 3067341.06; 1705876.49; 37881.65; 4811099.21; 318849786.00; 0.039392
85; 1610; 178; 1788; 1207; 2995; 5653; 609; 6262; 767; 1554; 0; 4; 10024; 8556; 320; 0.1785; 0.7728; 4.1302e-02; 75389.86; 488797.30; 247578.43; 24.2157; 696; 211; 597; 40; 30; 51; 817; 783; 6; 18; 0.6528; -2.8412e-02; 601.42; 1374.45; 473.10; 2.3194; 1377; 392; 72; 0.0236; 2247; 15; 0; 9; 3; 2339445.52; 1288097.69; 369583.57; 3997126.78; 321629315.07; 0.038198
86; 1614; 176; 1790; 1206; 2996; 5657; 610; 6267; 767; 1553; 0; 5; 10030; 8556; 316; 0.1779; 0.7408; 3.0186e-02; 69424.98; 495415.62; 237564.41; 25.7647; 683; 201; 580; 34; 30; 34; 796; 784; 4; 12; 0.6480; -2.4387e-02; 602.10; 1403.66; 463.94; 4.3860; 1367; 373; 57; 0.0233; 2262; 11; 3; 7; 1; 1532516.49; 1350482.85; 159100.47; 3042099.80; 323698479.17; 0.037118
87; 1610; 174; 1784; 1207; 2991; 5663; 608; 6271; 766; 1548; 0; 4; 10028; 8556; 312; 0.1775; 0.7522; 2.9483e-02; 71713.65; 486720.57; 203272.05; 14.3469; 714; 211; 595; 54; 30; 49; 819; 799; 5; 21; 0.6325; -3.6394e-02; 601.88; 1362.80; 516.80; 4.6623; 1365; 389; 77; 0.0231; 2274; 15; 2; 6; 3; 1732022.00; 1138224.42; 369499.68; 3239746.10; 324765650.51; 0.035851
88; 1603; 176; 1779; 1209; 2988; 5667; 608; 6275; 766; 1550; 0; 4; 10029; 8556; 306; 0.1771; 0.7319; -2.4265e-03; 72123.21; 496374.01; 250733.65; 18.4865; 680; 208; 584; 38; 31; 37; 825; 793; 4; 9; 0.5769; -6.5080e-02; 603.62; 1340.33; 517.82; 5.4943; 1402; 393; 87; 0.0228; 2286; 7; 1; 12; 2; 1163912.22; 2473963.65; 178894.72; 3816770.59; 327059353.02; 0.036113
89; 1599; 173; 1772; 1216; 2988; 5662; 606; 6268; 770; 1549; 0; 4; 10026; 8556; 302; 0.1774; 0.7424; 1.5609e-03; 74297.04; 493167.28; 235869.73; 13.3333; 678; 206; 584; 39; 34; 42; 822; 786; 8; 12; 0.6074; -7.8589e-02; 599.20; 1339.76; 435.50; 3.5513; 1379; 380; 78; 0.0226; 2303; 9; 2; 8; 7; 1444915.00; 1359829.55; 511346.03; 3316090.58; 328820419.81; 0.036879
90; 1592; 174; 1766; 1214; 2980; 5671; 602; 6273; 772; 1548; 0; 4; 10025; 8556; 297; 0.1766; 0.7548; -1.5056e-02; 75487.61; 494248.91; 248775.33; 23.5294; 664; 202; 578; 39; 34; 51; 828; 789; 6; 15; 0.6063; -9.7455e-02; 601.28; 1316.91; 476.21; 2.6154; 1399; 388; 91; 0.0223; 2322; 13; 1; 12; 4; 2014215.18; 1830300.42; 413781.28; 4258296.87; 331305172.28; 0.036215
91; 1591; 175; 1766; 1217; 2983; 5671; 600; 6271; 775; 1550; 0; 4; 10029; 8556; 293; 0.1765; 0.7707; 9.2316e-04; 67655.16; 500442.43; 218482.76; 21.0000; 643; 194; 564; 37; 34; 39; 814; 779; 4; 12; 0.6240; -8.1108e-02; 603.19; 1343.97; 437.12; 2.1733; 1391; 368; 75; 0.0221; 2330; 10; 1; 4; 2; 1386342.32; 698066.38; 99690.29; 2184098.98; 332206540.97; 0.037465
92; 1590; 173; 1763; 1212; 2975; 5672; 604; 6276; 775; 1552; 0; 5; 10026; 8556; 293; 0.1759; 0.7478; -9.2835e-03; 68332.75; 499110.15; 226379.76; 12.9268; 633; 191; 567; 44; 39; 41; 801; 790; 1; 14; 0.6380; -5.1105e-02; 600.05; 1346.38; 382.65; 2.0299; 1395; 360; 67; 0.0221; 2339; 12; 5; 12; 0; 2487275.12; 2060627.02; 0.00; 4547902.14; 334701616.32; 0.034714
93; 1577; 177; 1754; 1216; 2970; 5673; 603; 6276; 777; 1557; 0; 5; 10023; 8556; 287; 0.1757; 0.7439; -2.5182e-02; 67013.32; 501475.08; 246392.23; 20.0244; 610; 195; 572; 48; 41; 41; 812; 780; 3; 10; 0.6217; -2.8348e-02; 605.62; 1362.18; 536.56; 3.3867; 1421; 362; 75; 0.0219; 2353; 9; 1; 10; 3; 1328688.20; 2130111.93; 357730.27; 3816530.40; 337016964.77; 0.037850
94; 1576; 178; 1754; 1219; 2973; 5670; 602; 6272; 779; 1559; 0; 4; 10024; 8556; 286; 0.1759; 0.7622; -3.0537e-02; 58501.82; 503349.87; 198972.03; 14.7368; 582; 194; 577; 48; 44; 38; 795; 785; 6; 10; 0.6449; -9.6720e-03; 600.60; 1366.47; 379.36; 2.9841; 1434; 349; 63; 0.0218; 2367; 9; 3; 8; 4; 1376584.42; 1082253.38; 188457.71; 2647295.51; 337300821.47; 0.036879
95; 1575; 177; 1752; 1225; 2977; 5668; 596; 6264; 783; 1556; 0; 4; 10024; 8556; 284; 0.1764; 0.7928; 4.1693e-03; 58139.08; 509039.18; 181780.49; 3.3929; 557; 190; 572; 33; 47; 28; 793; 787; 7; 7; 0.6496; -1.1667e-02; 602.48; 1372.00; 465.29; 4.7538; 1450; 349; 65; 0.0218; 2380; 7; 1; 5; 5; 760211.97; 357139.55; 577732.92; 1695084.44; 337683733.60; 0.035328
96; 1575; 176; 1751; 1231; 2982; 5667; 590; 6257; 788; 1554; 1; 4; 10027; 8556; 280; 0.1766; 0.7486; 1.3383e-02; 58911.74; 508504.73; 216985.53; 19.1290; 561; 193; 580; 41; 46; 31; 796; 786; 5; 10; 0.6403; -1.1459e-02; 601.97; 1337.27; 500.81; 2.5783; 1472; 363; 83; 0.0217; 2391; 9; 2; 4; 5; 647872.40; 637793.32; 462033.76; 1747699.48; 337980269.93; 0.034064
97; 1572; 176; 1748; 1229; 2977; 5670; 589; 6259; 789; 1554; 1; 4; 10025; 8556; 279; 0.1763; 0.7383; 2.0269e-04; 62549.31; 508688.64; 228278.97; 11.5897; 537; 190; 599; 53; 55; 39; 804; 794; 7; 14; 0.6113; -3.0222e-02; 600.61; 1321.99; 488.69; 2.5833; 1490; 363; 84; 0.0216; 2402; 11; 2; 4; 5; 1010894.17; 917010.84; 464958.28; 2392863.29; 338467493.94; 0.034134
98; 1569; 178; 1747; 1235; 2982; 5667; 588; 6255; 789; 1555; 1; 4; 10026; 8556; 277; 0.1767; 0.7433; -2.2948e-02; 51577.65; 513308.09; 214894.93; 8.2500; 536; 189; 600; 40; 58; 28; 802; 788; 1; 6; 0.6327; -3.8149e-02; 604.26; 1376.94; 456.41; 3.6207; 1461; 335; 58; 0.0215; 2406; 6; 0; 2; 1; 793267.31; 276941.33; 91172.46; 1161381.10; 338313773.40; 0.034990
99; 1567; 177; 1744; 1244; 2988; 5659; 586; 6245; 792; 1555; 1; 4; 10025; 8556; 275; 0.1775; 0.7356; -2.1418e-02; 58614.47; 513862.40; 180808.33; 9.7391; 497; 191; 605; 35; 65; 23; 818; 811; 4; 7; 0.6184; -3.6703e-02; 599.59; 1322.30; 466.05; 2.8481; 1517; 354; 79; 0.0216; 2412; 5; 2; 3; 3; 224447.53; 273578.08; 256776.54; 754802.15; 337667393.95; 0.033356
100; 1566; 175; 1741; 1245; 2986; 5660; 583; 6243; 795; 1553; 1; 4; 10024; 8556; 273; 0.1774; 0.7137; -1.4504e-02; 48840.38; 512568.60; 198455.66; 15.7941; 494; 188; 615; 34; 68; 34; 815; 820; 4; 15; 0.6116; 2.7968e-03; 601.91; 1321.64; 442.50; 2.8267; 1518; 348; 75; 0.0216; 2424; 10; 3; 3; 4; 1354704.28; 258606.37; 340955.08; 1954265.73; 338201618.74; 0.032817
101; 1561; 174; 1735; 1248; 2983; 5660; 583; 6243; 797; 1554; 1; 4; 10023; 8556; 268; 0.1772; 0.7205; -2.5427e-02; 43505.46; 513439.73; 171385.31; 10.6552; 482; 188; 620; 40; 70; 29; 824; 818; 3; 10; 0.5979; 6.1283e-03; 605.03; 1354.75; 491.44; 7.5000; 1518; 336; 68; 0.0215; 2423; 6; 4; 1; 2; 547908.94; 81100.94; 143016.60; 772026.48; 337588398.47; 0.034408
102; 1557; 174; 1731; 1253; 2984; 5657; 578; 6235; 802; 1554; 2; 3; 10021; 8556; 266; 0.1775; 0.7101; -3.8045e-02; 40874.96; 515119.26; 185725.64; 8.7200; 459; 184; 626; 39; 72; 25; 804; 828; 6; 6; 0.6223; 2.3046e-02; 604.46; 1298.70; 498.98; 2.1889; 1548; 356; 90; 0.0215; 2423; 5; 2; 0; 3; 674956.89; 0.00; 236631.75; 911588.63; 337185223.36; 0.032840
103; 1561; 172; 1733; 1259; 2992; 5650; 578; 6228; 804; 1554; 2; 3; 10024; 8556; 265; 0.1781; 0.7055; -5.8144e-02; 39469.85; 511211.38; 187585.86; 7.1765; 451; 184; 637; 39; 73; 17; 817; 825; 2; 6; 0.6191; 8.8594e-04; 607.15; 1337.92; 540.56; 2.1974; 1545; 341; 76; 0.0215; 2422; 2; 2; 1; 2; 222655.57; 82777.50; 279986.27; 585419.33; 336330267.14; 0.033025
104; 1562; 172; 1734; 1265; 2999; 5645; 574; 6219; 809; 1555; 2; 3; 10027; 8556; 263; 0.1786; 0.6713; -8.2054e-02; 39810.15; 507115.43; 192136.97; 8.6522; 446; 187; 656; 40; 78; 23; 806; 834; 5; 9; 0.6308; 2.0518e-03; 603.67; 1319.81; 459.28; 4.4474; 1550; 339; 76; 0.0216; 2420; 2; 1; 0; 4; 90234.61; 0.00; 341364.62; 431599.23; 335564343.96; 0.032592
105; 1556; 171; 1727; 1276; 3003; 5638; 569; 6207; 813; 1553; 1; 4; 10023; 8556; 260; 0.1795; 0.7040; -8.0313e-02; 54011.75; 501935.97; 168979.61; 4.3043; 428; 188; 668; 39; 76; 23; 809; 850; 3; 6; 0.6183; -8.2929e-03; 603.89; 1322.24; 457.16; 5.8108; 1562; 334; 74; 0.0216; 2417; 2; 1; 0; 2; 176807.58; 0.00; 176427.35; 353234.93; 334630588.85; 0.032388
106; 1561; 168; 1729; 1281; 3010; 5636; 566; 6202; 814; 1548; 1; 4; 10026; 8556; 259; 0.1800; 0.7018; -7.8450e-02; 52949.42; 498075.00; 145568.31; 4.9130; 409; 184; 677; 35; 80; 23; 799; 844; 5; 9; 0.6228; -1.7203e-02; 602.95; 1284.15; 447.28; 4.4828; 1593; 346; 87; 0.0217; 2418; 5; 3; 1; 2; 346651.16; 94026.26; 103872.05; 544549.47; 333491096.52; 0.032284
107; 1562; 165; 1727; 1292; 3019; 5624; 563; 6187; 819; 1547; 1; 4; 10025; 8556; 258; 0.1812; 0.6909; -8.7953e-02; 29042.83; 488585.42; 141613.51; 1.3448; 387; 182; 703; 51; 82; 29; 790; 842; 8; 7; 0.6270; -2.5119e-02; 602.87; 1293.94; 462.36; 1.6627; 1602; 341; 83; 0.0218; 2422; 5; 4; 0; 7; 453374.05; 0.00; 351016.01; 804390.06; 332808704.06; 0.032538
108; 1558; 166; 1724; 1294; 3018; 5623; 563; 6186; 818; 1547; 1; 4; 10022; 8556; 258; 0.1814; 0.6703; -1.0445e-01; 29498.57; 487225.93; 149281.47; 6.8000; 391; 175; 711; 41; 85; 25; 803; 837; 2; 5; 0.6252; -3.0909e-02; 604.57; 1310.33; 456.84; 2.5132; 1592; 334; 76; 0.0220; 2420; 2; 2; 0; 2; 422508.19; 0.00; 111806.60; 534314.79; 332341347.99; 0.032883
109; 1557; 167; 1724; 1301; 3025; 5612; 559; 6171; 824; 1550; 1; 4; 10020; 8556; 260; 0.1824; 0.6939; -9.8584e-02; 36427.23; 480353.29; 171613.90; 1.9143; 398; 178; 732; 48; 90; 35; 798; 854; 8; 7; 0.6420; -3.6731e-03; 604.77; 1296.95; 437.90; 0.4805; 1581; 337; 77; 0.0222; 2420; 5; 4; 1; 6; 785858.11; 16610.93; 499817.35; 1302286.38; 331972205.05; 0.032524
