Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
373; 1483; 165; 1648; 2000; 3648; 4987; 461; 5448; 914; 1540; 1; 3; 10010; 8556; 194; 0.2564; 0.7928; -2.4432e-01; 17810.72; 380334.04; 90562.03; 1.3333; 317; 149; 1234; 36; 284; 6; 862; 992; 3; 3; 0.9213; -2.7392e-02; 635.27; 981.72; 532.56; 2.0714; 1605; 320; 126; 0.0328; 3086; 2; 2; 0; 2; 88673.45; 0.00; 66439.87; 155113.32; 299426612.88; 0.032248
374; 1480; 167; 1647; 2015; 3662; 4973; 458; 5431; 917; 1542; 1; 3; 10010; 8556; 193; 0.2581; 0.7828; -2.2126e-01; 28135.14; 374515.96; 98544.07; 1.1000; 323; 153; 1269; 45; 287; 10; 845; 996; 8; 2; 0.9314; -1.1261e-02; 634.37; 996.45; 533.33; 1.0410; 1593; 315; 122; 0.0334; 3082; 2; 2; 0; 2; 163268.77; 0.00; 156886.67; 320155.45; 298594463.39; 0.032050
375; 1485; 164; 1649; 2018; 3667; 4966; 460; 5426; 917; 1541; 1; 4; 10010; 8556; 195; 0.2586; 0.7228; -2.2895e-01; 19714.44; 370259.76; 130545.06; 2.1429; 317; 149; 1293; 35; 296; 7; 853; 1001; 4; 3; 0.9379; 5.6634e-03; 634.31; 990.42; 493.21; 1.0435; 1595; 310; 115; 0.0343; 3075; 3; 3; 0; 3; 465453.12; 0.00; 143100.12; 608553.25; 297665831.83; 0.032269
376; 1485; 162; 1647; 2024; 3671; 4957; 465; 5422; 916; 1543; 0; 4; 10009; 8556; 194; 0.2592; 0.7055; -2.4493e-01; 22149.78; 366203.22; 132200.72; 1.7778; 321; 149; 1313; 29; 300; 9; 880; 1005; 3; 6; 0.9260; 9.6084e-03; 636.65; 1017.14; 574.82; 1.9917; 1595; 315; 121; 0.0351; 3067; 4; 4; 0; 2; 153351.83; 0.00; 91013.79; 244365.62; 296518266.53; 0.032652
377; 1489; 157; 1646; 2030; 3676; 4947; 470; 5417; 914; 1541; 0; 6; 10007; 8556; 195; 0.2601; 0.7633; -2.1715e-01; 18588.52; 358241.31; 77570.06; 0.3000; 316; 150; 1347; 49; 301; 10; 891; 1010; 3; 7; 0.9435; 1.2759e-02; 633.64; 1004.64; 486.20; 0.4234; 1595; 306; 111; 0.0359; 3062; 6; 6; 0; 2; 334550.29; 0.00; 58125.28; 392675.57; 295041821.72; 0.032168
378; 1490; 156; 1646; 2035; 3681; 4940; 469; 5409; 915; 1540; 1; 4; 10005; 8556; 197; 0.2609; 0.7334; -1.9966e-01; 17065.12; 354534.23; 231212.67; 0.6667; 304; 147; 1372; 39; 304; 3; 897; 1007; 2; 1; 0.9392; 8.2157e-03; 634.66; 997.87; 549.57; 1.8295; 1617; 326; 129; 0.0365; 3053; 1; 1; 0; 2; 176062.87; 0.00; 89305.51; 265368.38; 293740647.43; 0.032365
379; 1499; 154; 1653; 2037; 3690; 4935; 472; 5407; 913; 1539; 1; 5; 10010; 8556; 199; 0.2613; 0.7217; -1.6573e-01; 56008.41; 349843.32; 93383.26; 2.3000; 308; 148; 1397; 30; 306; 10; 902; 1010; 5; 4; 0.9221; 6.6663e-03; 636.42; 1034.99; 540.93; 2.1089; 1590; 300; 101; 0.0371; 3046; 3; 3; 0; 2; 136340.50; 0.00; 95707.73; 232048.23; 292260377.30; 0.032196
380; 1505; 157; 1662; 2042; 3704; 4924; 468; 5392; 917; 1542; 1; 4; 10013; 8556; 205; 0.2626; 0.6841; -2.0429e-01; 19889.92; 346122.17; 82059.83; 3.4545; 313; 152; 1414; 30; 313; 11; 915; 1012; 7; 3; 0.9420; -2.3114e-03; 634.03; 970.15; 464.12; 0.5447; 1619; 328; 123; 0.0379; 3038; 2; 2; 0; 3; 204812.79; 0.00; 87140.69; 291953.49; 290964809.70; 0.032152
381; 1498; 160; 1658; 2046; 3704; 4916; 472; 5388; 915; 1547; 1; 5; 10007; 8556; 207; 0.2633; 0.6942; -2.0466e-01; 24659.67; 342109.41; 97015.34; 1.6154; 317; 148; 1438; 40; 311; 13; 936; 1008; 6; 5; 0.9449; 1.0773e-02; 635.39; 966.23; 511.32; 1.1460; 1624; 344; 137; 0.0386; 3035; 4; 4; 0; 5; 291900.21; 0.00; 368140.23; 660040.44; 289663584.32; 0.032231
382; 1498; 160; 1658; 2063; 3721; 4898; 473; 5371; 916; 1549; 1; 7; 10008; 8556; 206; 0.2652; 0.6989; -1.8906e-01; 34774.59; 336652.64; 87191.03; 1.4375; 318; 152; 1467; 48; 318; 16; 920; 1007; 10; 5; 0.9295; 1.9644e-02; 634.98; 995.24; 507.96; 3.0085; 1603; 324; 118; 0.0392; 3030; 4; 3; 0; 6; 422101.51; 0.00; 245887.53; 667989.03; 288290288.86; 0.032721
383; 1497; 161; 1658; 2078; 3736; 4883; 473; 5356; 917; 1551; 2; 6; 10009; 8556; 205; 0.2668; 0.6943; -1.4104e-01; 30846.79; 333520.36; 109639.27; 2.0000; 322; 155; 1483; 37; 320; 20; 928; 1006; 14; 3; 0.9414; 2.5465e-02; 634.62; 967.96; 531.80; 2.6395; 1627; 352; 147; 0.0398; 3025; 1; 1; 0; 9; 150388.34; 0.00; 498218.60; 648606.93; 286928798.16; 0.032731
384; 1497; 161; 1658; 2086; 3744; 4874; 470; 5344; 920; 1551; 2; 4; 10008; 8556; 206; 0.2679; 0.6949; -1.1858e-01; 52028.00; 331767.70; 112433.53; 1.6000; 322; 152; 1494; 34; 321; 15; 925; 1009; 10; 3; 0.9593; 2.5210e-02; 633.55; 975.73; 511.76; 0.6131; 1620; 343; 137; 0.0404; 3016; 2; 2; 0; 6; 402650.93; 0.00; 355201.97; 757852.90; 285566437.95; 0.032705
385; 1495; 159; 1654; 2099; 3753; 4863; 470; 5333; 922; 1551; 2; 4; 10008; 8556; 202; 0.2689; 0.6767; -1.1927e-01; 31924.23; 329355.46; 85469.25; 1.9375; 322; 148; 1507; 32; 324; 16; 934; 1002; 9; 6; 0.9555; 3.5821e-02; 637.92; 974.79; 524.07; 1.4184; 1615; 343; 141; 0.0410; 3013; 5; 2; 0; 5; 176412.20; 0.00; 289572.27; 465984.48; 284333269.57; 0.032851
386; 1503; 156; 1659; 2100; 3759; 4856; 472; 5328; 922; 1550; 1; 6; 10009; 8556; 206; 0.2695; 0.6794; -1.3880e-01; 27157.58; 325919.05; 95103.42; 2.1481; 327; 151; 1523; 35; 323; 27; 946; 1009; 10; 8; 0.9350; 2.7923e-02; 635.10; 993.08; 493.97; 1.8033; 1601; 328; 122; 0.0415; 3012; 3; 3; 0; 8; 174204.68; 0.00; 525258.17; 699462.85; 283236896.11; 0.032463
387; 1510; 154; 1664; 2100; 3764; 4850; 474; 5324; 919; 1547; 2; 2; 10007; 8556; 213; 0.2703; 0.6778; -1.1503e-01; 21167.19; 325008.14; 94257.97; 4.1176; 313; 146; 1534; 43; 329; 17; 957; 1013; 6; 5; 0.9477; 1.7045e-02; 639.09; 1032.09; 537.10; 1.7857; 1608; 325; 112; 0.0420; 3003; 1; 1; 0; 3; 27671.00; 0.00; 139098.56; 166769.55; 281536336.85; 0.032773
388; 1514; 153; 1667; 2113; 3780; 4838; 474; 5312; 921; 1548; 1; 3; 10013; 8556; 210; 0.2715; 0.6671; -8.4447e-02; 30093.36; 322621.51; 106888.42; 2.9167; 321; 151; 1542; 29; 328; 24; 961; 1018; 11; 4; 0.9276; 5.3823e-03; 641.62; 1025.32; 564.33; 2.2880; 1612; 335; 125; 0.0424; 2998; 1; 1; 0; 9; 77613.81; 0.00; 503061.66; 580675.47; 280313342.69; 0.032065
389; 1517; 149; 1666; 2116; 3782; 4829; 473; 5302; 922; 1544; 1; 2; 10006; 8556; 216; 0.2726; 0.6731; -7.9215e-02; 60883.43; 318550.95; 88452.40; 0.7742; 323; 154; 1565; 60; 337; 31; 976; 1024; 13; 10; 0.9397; 2.6820e-03; 641.25; 979.18; 516.17; 0.3379; 1642; 361; 145; 0.0428; 2994; 5; 4; 0; 6; 130873.64; 0.00; 240478.20; 371351.84; 278724880.93; 0.032615
390; 1521; 149; 1670; 2117; 3787; 4824; 472; 5296; 926; 1547; 1; 2; 10009; 8556; 217; 0.2728; 0.6760; -8.4462e-02; 50270.45; 318653.24; 112462.90; 4.6429; 343; 155; 1556; 32; 334; 56; 959; 1025; 17; 20; 0.9247; -5.9344e-03; 644.23; 1034.37; 572.81; 2.0909; 1590; 338; 121; 0.0431; 2993; 8; 3; 0; 11; 692253.56; 0.00; 703934.81; 1396188.36; 278349037.72; 0.032337
391; 1513; 149; 1662; 2131; 3793; 4817; 468; 5285; 928; 1545; 1; 2; 10006; 8556; 212; 0.2738; 0.6787; -8.5925e-02; 43440.43; 318990.32; 115782.78; 3.5532; 334; 154; 1543; 50; 331; 47; 967; 1024; 18; 14; 0.9382; -7.9128e-04; 641.45; 981.34; 537.48; 0.9536; 1626; 363; 151; 0.0434; 2996; 6; 2; 1; 10; 329755.88; 53289.88; 529035.40; 912081.16; 277822300.10; 0.033698
392; 1513; 151; 1664; 2118; 3782; 4834; 470; 5304; 924; 1545; 1; 2; 10010; 8556; 210; 0.2721; 0.6914; -4.3493e-02; 61877.10; 321583.64; 137364.10; 6.7222; 364; 149; 1521; 31; 328; 72; 941; 1017; 15; 23; 0.9292; -3.9845e-03; 640.48; 1018.13; 532.26; 1.4390; 1565; 333; 123; 0.0436; 2990; 3; 1; 0; 7; 94037.60; 0.00; 644704.19; 738741.80; 276792698.64; 0.033055
393; 1503; 153; 1656; 2128; 3784; 4830; 464; 5294; 930; 1547; 1; 5; 10008; 8556; 204; 0.2726; 0.6998; -1.4325e-02; 50009.89; 326776.09; 132326.01; 7.6379; 354; 150; 1471; 32; 323; 58; 933; 1011; 16; 17; 0.9144; -9.6915e-03; 641.58; 976.98; 509.47; 2.0214; 1587; 344; 140; 0.0436; 2989; 8; 1; 0; 8; 211158.55; 0.00; 560731.62; 771890.17; 275654030.73; 0.032825
394; 1498; 153; 1651; 2125; 3776; 4838; 466; 5304; 930; 1549; 1; 2; 10010; 8556; 197; 0.2714; 0.7011; 7.3067e-03; 67969.60; 330167.86; 147820.41; 9.9492; 368; 153; 1435; 26; 322; 59; 910; 1007; 13; 13; 0.9479; -8.8738e-03; 641.98; 1006.09; 508.66; 0.7350; 1546; 314; 117; 0.0438; 2978; 7; 2; 0; 7; 441958.35; 0.00; 547277.60; 989235.95; 273724617.96; 0.032869
395; 1495; 153; 1648; 2115; 3763; 4849; 467; 5316; 928; 1548; 1; 2; 10007; 8556; 197; 0.2702; 0.7243; 1.8113e-02; 48930.04; 333768.08; 138351.51; 11.8400; 373; 145; 1394; 27; 304; 75; 922; 1010; 13; 23; 0.9386; -5.3255e-03; 643.11; 1010.54; 522.64; 1.3761; 1537; 314; 117; 0.0437; 2973; 13; 1; 3; 6; 590121.14; 148378.38; 384509.07; 1123008.60; 272191403.92; 0.033157
396; 1494; 154; 1648; 2097; 3745; 4865; 466; 5331; 930; 1550; 1; 4; 10006; 8556; 198; 0.2682; 0.7351; 3.4692e-02; 60852.38; 338125.89; 138204.72; 13.2135; 403; 149; 1359; 44; 303; 89; 911; 995; 15; 39; 0.9370; -2.4128e-03; 644.58; 1000.19; 551.40; 1.5448; 1525; 332; 134; 0.0436; 2989; 35; 4; 3; 9; 2332831.19; 166328.91; 550592.21; 3049752.31; 271735817.09; 0.033335
397; 1494; 153; 1647; 2078; 3725; 4884; 465; 5349; 933; 1551; 1; 3; 10007; 8556; 196; 0.2658; 0.7511; 7.0002e-02; 60311.50; 346208.29; 149096.16; 15.7470; 397; 144; 1303; 39; 290; 83; 889; 994; 11; 32; 0.9365; -1.5487e-02; 644.48; 986.86; 512.01; 0.6744; 1526; 325; 129; 0.0435; 2999; 27; 2; 10; 5; 1835898.90; 854833.97; 465213.76; 3155946.63; 272390517.23; 0.035896
398; 1493; 153; 1646; 2064; 3710; 4896; 464; 5360; 935; 1552; 2; 2; 10005; 8556; 197; 0.2643; 0.7755; 1.0273e-01; 69228.22; 352843.82; 143987.77; 18.5667; 411; 149; 1250; 34; 284; 90; 885; 1007; 12; 36; 0.9158; -2.1284e-02; 644.02; 978.41; 517.51; 2.8849; 1515; 336; 139; 0.0430; 3014; 30; 2; 14; 5; 2406669.81; 1355166.10; 474946.48; 4236782.38; 273321679.42; 0.036037
399; 1488; 155; 1643; 2051; 3694; 4913; 462; 5375; 938; 1555; 3; 3; 10007; 8556; 192; 0.2622; 0.7947; 1.4126e-01; 70939.11; 362785.09; 152436.62; 21.2718; 430; 147; 1189; 35; 271; 103; 860; 1000; 15; 37; 0.9355; -1.7772e-02; 642.14; 1007.32; 550.57; 1.6269; 1487; 326; 134; 0.0426; 3035; 33; 4; 14; 7; 3119280.46; 1336243.38; 508848.58; 4964372.42; 274544601.92; 0.037474
400; 1476; 156; 1632; 2021; 3653; 4948; 461; 5409; 937; 1554; 3; 2; 9999; 8556; 189; 0.2583; 0.7824; 1.6214e-01; 95547.53; 373203.57; 194414.48; 19.4000; 459; 138; 1127; 46; 264; 110; 863; 994; 9; 50; 0.9575; -5.2917e-04; 641.69; 1026.97; 573.85; 0.7857; 1449; 315; 126; 0.0424; 3075; 42; 0; 17; 5; 5196486.52; 2708224.61; 566854.02; 8471565.14; 279420118.55; 0.038441
401; 1474; 159; 1633; 2007; 3640; 4966; 458; 5424; 942; 1559; 3; 2; 10006; 8556; 183; 0.2560; 0.8194; 1.8751e-01; 215016.06; 385091.36; 193628.52; 25.6602; 487; 145; 1045; 29; 251; 103; 834; 995; 15; 34; 0.9558; 1.2056e-02; 638.59; 1041.57; 553.58; 1.4273; 1397; 293; 110; 0.0420; 3087; 30; 2; 19; 5; 4245382.52; 3018327.77; 316775.08; 7580485.37; 282247840.71; 0.043106
402; 1474; 160; 1634; 1982; 3616; 4995; 459; 5454; 939; 1558; 3; 1; 10009; 8556; 181; 0.2528; 0.8210; 2.0160e-01; 143588.78; 398120.56; 219898.67; 26.8679; 498; 145; 966; 29; 237; 106; 826; 993; 10; 31; 0.9478; 2.4777e-02; 635.84; 1015.00; 532.88; 0.7458; 1400; 299; 118; 0.0417; 3119; 30; 1; 31; 7; 4139572.41; 5262773.02; 1145568.56; 10547913.99; 288950836.36; 0.041922
403; 1465; 163; 1628; 1978; 3606; 5006; 457; 5463; 941; 1561; 2; 1; 10010; 8556; 174; 0.2515; 0.8188; 2.1271e-01; 79134.79; 408692.46; 234714.50; 21.2941; 497; 139; 897; 38; 227; 85; 822; 989; 9; 19; 0.9311; 1.1496e-02; 637.23; 1005.01; 549.27; 2.2439; 1394; 297; 123; 0.0412; 3127; 18; 1; 21; 5; 3275819.61; 3447067.14; 798085.69; 7520972.44; 292194504.28; 0.045865
404; 1460; 163; 1623; 1962; 3585; 5031; 456; 5487; 937; 1556; 1; 1; 10009; 8556; 170; 0.2492; 0.8365; 2.1023e-01; 78766.70; 414323.64; 231719.34; 21.4824; 515; 145; 843; 35; 221; 85; 806; 987; 10; 26; 0.9407; 9.8528e-03; 635.23; 989.05; 547.55; 1.7222; 1389; 296; 126; 0.0408; 3149; 22; 0; 24; 4; 3062844.79; 4025772.35; 519878.09; 7608495.22; 295655973.68; 0.041843
405; 1456; 164; 1620; 1965; 3585; 5033; 455; 5488; 936; 1555; 1; 1; 10009; 8556; 167; 0.2492; 0.8791; 2.2443e-01; 85975.81; 422361.18; 232253.62; 24.4270; 532; 161; 794; 38; 210; 89; 798; 989; 23; 21; 0.9599; 1.7935e-02; 633.12; 978.77; 574.95; 1.2319; 1376; 305; 138; 0.0404; 3173; 18; 0; 25; 11; 2967422.74; 3825287.75; 1686632.52; 8479343.00; 300552800.22; 0.041959
406; 1456; 166; 1622; 1937; 3559; 5062; 455; 5517; 933; 1554; 1; 1; 10009; 8556; 169; 0.2461; 0.9398; 2.6910e-01; 264062.71; 430463.00; 237410.89; 35.9917; 570; 175; 741; 38; 203; 120; 785; 968; 29; 25; 0.9286; 1.3495e-02; 628.85; 979.11; 543.00; 1.8537; 1342; 292; 123; 0.0397; 3199; 22; 1; 28; 17; 3924794.82; 4289769.45; 2332916.19; 10547480.45; 306710482.38; 0.043117
407; 1449; 167; 1616; 1940; 3556; 5065; 455; 5520; 930; 1552; 1; 1; 10006; 8556; 166; 0.2461; 0.9868; 3.2018e-01; 98558.42; 453470.23; 247672.97; 37.4409; 596; 187; 653; 33; 187; 93; 766; 925; 26; 21; 0.9264; 4.9979e-03; 629.91; 937.72; 537.78; 1.6871; 1338; 313; 147; 0.0389; 3211; 20; 1; 15; 14; 3210135.98; 2817870.09; 2295037.23; 8323043.30; 310916569.34; 0.045865
408; 1450; 165; 1615; 1946; 3561; 5058; 454; 5512; 932; 1551; 1; 1; 10005; 8556; 166; 0.2468; 1.0666; 3.8536e-01; 156092.24; 471095.54; 260229.06; 42.9381; 629; 200; 592; 32; 175; 113; 738; 932; 42; 20; 0.9484; -7.1154e-03; 625.66; 942.96; 541.50; 0.3706; 1294; 309; 143; 0.0381; 3229; 17; 1; 18; 21; 2753054.39; 3175543.95; 3427765.31; 9356363.64; 315512773.83; 0.042908
409; 1442; 166; 1608; 1958; 3566; 5054; 452; 5506; 933; 1551; 1; 1; 10005; 8556; 159; 0.2474; 1.0429; 4.0068e-01; 191888.64; 507287.99; 311051.33; 46.3256; 649; 203; 499; 20; 156; 86; 710; 883; 36; 12; 0.9370; -9.2040e-05; 628.50; 996.36; 607.41; 1.2500; 1263; 279; 120; 0.0372; 3242; 11; 0; 20; 16; 1988831.07; 3687233.30; 2681239.31; 8357303.68; 319626172.23; 0.044282
410; 1433; 168; 1601; 1970; 3571; 5043; 453; 5496; 935; 1556; 1; 1; 10002; 8556; 155; 0.2484; 1.0096; 3.7906e-01; 222221.02; 522030.07; 314764.64; 36.3506; 643; 196; 450; 40; 141; 77; 711; 881; 25; 10; 0.9481; 1.5854e-02; 627.35; 1001.11; 601.78; 0.8661; 1250; 267; 112; 0.0364; 3243; 7; 3; 18; 9; 1611144.27; 3340161.83; 1088278.75; 6039584.85; 322381686.24; 0.042954
411; 1442; 171; 1613; 1969; 3582; 5036; 454; 5490; 933; 1558; 1; 1; 10005; 8556; 164; 0.2493; 1.0694; 3.4491e-01; 207014.96; 541836.06; 312009.38; 34.4727; 697; 212; 402; 30; 131; 55; 736; 905; 23; 10; 0.9533; 1.8129e-02; 624.23; 964.21; 527.46; 0.6810; 1230; 280; 116; 0.0358; 3245; 9; 0; 6; 8; 1532950.50; 1391338.75; 1227083.52; 4151372.78; 323030921.57; 0.039872
412; 1440; 174; 1614; 1973; 3587; 5033; 453; 5486; 933; 1560; 1; 2; 10006; 8556; 164; 0.2498; 1.0415; 3.2644e-01; 182784.73; 543280.78; 281750.70; 27.3509; 696; 212; 379; 33; 120; 57; 749; 894; 17; 13; 0.9424; 1.2434e-02; 627.54; 948.42; 565.82; 1.3556; 1260; 299; 135; 0.0352; 3250; 12; 1; 12; 8; 1634147.95; 2829481.63; 973888.93; 5437518.51; 323933101.30; 0.037362
413; 1434; 175; 1609; 1974; 3583; 5038; 456; 5494; 931; 1562; 1; 2; 10008; 8556; 157; 0.2491; 1.0334; 3.1206e-01; 180381.13; 554689.41; 301679.69; 29.9286; 710; 192; 355; 33; 115; 56; 758; 893; 11; 13; 0.9273; -9.1060e-03; 625.78; 956.05; 551.50; 3.4545; 1213; 278; 121; 0.0345; 3254; 12; 2; 12; 6; 1713291.32; 2627595.19; 1105432.32; 5446318.83; 324567361.99; 0.039071
414; 1433; 173; 1606; 1980; 3586; 5036; 456; 5492; 932; 1561; 1; 1; 10010; 8556; 152; 0.2492; 1.1133; 3.1593e-01; 141343.56; 554671.46; 283928.42; 29.5000; 717; 204; 337; 39; 103; 62; 737; 896; 19; 16; 0.9483; -1.5099e-02; 620.46; 967.48; 545.47; 0.7500; 1203; 264; 112; 0.0339; 3278; 16; 2; 11; 7; 2382179.67; 2769645.43; 1112321.54; 6264146.64; 328351407.91; 0.039083
415; 1426; 173; 1599; 1990; 3589; 5034; 457; 5491; 930; 1560; 1; 1; 10010; 8556; 145; 0.2495; 1.1185; 3.2775e-01; 130624.34; 564630.75; 283478.93; 23.3051; 701; 199; 316; 43; 96; 59; 718; 871; 12; 17; 0.9426; -5.8577e-03; 618.36; 974.15; 512.20; 0.5000; 1190; 241; 96; 0.0333; 3283; 16; 1; 9; 6; 2959704.64; 1347156.66; 809119.59; 5115980.89; 329983289.27; 0.040169
416; 1429; 172; 1601; 1986; 3587; 5033; 458; 5491; 928; 1558; 2; 1; 10006; 8556; 151; 0.2498; 1.1487; 3.6514e-01; 145535.62; 593689.76; 336402.12; 37.4800; 723; 202; 284; 29; 91; 50; 727; 877; 15; 9; 0.9419; 4.6893e-03; 617.17; 960.78; 540.00; 0.5088; 1185; 265; 114; 0.0327; 3286; 8; 2; 11; 9; 1606877.26; 1949465.34; 1451779.32; 5008121.92; 331941896.60; 0.038644
417; 1420; 174; 1594; 1994; 3588; 5036; 457; 5493; 929; 1560; 2; 1; 10010; 8556; 140; 0.2494; 1.1872; 3.6298e-01; 150082.08; 589068.30; 275161.55; 24.5769; 709; 201; 268; 34; 84; 52; 711; 864; 13; 13; 0.9336; -4.7803e-03; 618.66; 936.81; 551.13; 1.4844; 1213; 268; 128; 0.0321; 3285; 10; 0; 8; 6; 1531460.99; 1877915.96; 720297.66; 4129674.61; 332957716.27; 0.038501
418; 1416; 176; 1592; 1991; 3583; 5042; 456; 5498; 927; 1559; 2; 1; 10008; 8556; 140; 0.2491; 1.1635; 3.1781e-01; 162968.36; 604120.22; 287424.27; 17.1957; 708; 204; 256; 40; 74; 46; 719; 864; 13; 14; 0.9450; -3.0424e-03; 618.62; 931.51; 534.76; 1.0565; 1221; 264; 124; 0.0315; 3289; 12; 1; 11; 6; 2392729.81; 2080617.82; 835373.47; 5308721.11; 334720048.50; 0.037333
419; 1424; 174; 1598; 1987; 3585; 5041; 455; 5496; 928; 1557; 2; 1; 10009; 8556; 145; 0.2492; 1.2024; 2.6633e-01; 107584.84; 620310.12; 307697.46; 24.4250; 717; 202; 240; 31; 68; 40; 698; 843; 9; 5; 0.9278; -2.9923e-03; 616.40; 929.30; 512.89; 1.5339; 1200; 263; 118; 0.0309; 3298; 4; 1; 11; 5; 610940.32; 2277613.07; 902214.64; 3790768.03; 336796120.31; 0.038900
420; 1427; 173; 1600; 1983; 3583; 5044; 458; 5502; 925; 1556; 1; 1; 10010; 8556; 146; 0.2488; 1.2035; 1.9248e-01; 148915.11; 621946.98; 280395.63; 12.8718; 719; 208; 233; 34; 65; 39; 690; 852; 9; 12; 0.9362; 2.0214e-03; 616.00; 962.48; 543.21; 1.5741; 1201; 254; 108; 0.0304; 3298; 11; 3; 7; 4; 1205789.88; 1109073.26; 727488.41; 3042351.55; 336296322.79; 0.036883
421; 1426; 175; 1601; 1984; 3585; 5037; 459; 5496; 925; 1559; 1; 1; 10006; 8556; 151; 0.2495; 1.1853; 1.5983e-01; 137520.27; 624724.61; 273383.22; 17.7250; 733; 210; 230; 36; 62; 40; 690; 860; 9; 17; 0.9327; -5.3669e-03; 619.29; 940.16; 540.57; 1.1774; 1206; 275; 124; 0.0299; 3297; 13; 3; 7; 2; 2290745.05; 863260.91; 134224.49; 3288230.45; 336959549.19; 0.035889
422; 1414; 177; 1591; 1997; 3588; 5032; 461; 5493; 925; 1563; 1; 2; 10006; 8556; 141; 0.2499; 1.1745; 1.4242e-01; 134626.29; 633774.17; 307315.90; 18.7000; 737; 210; 220; 30; 62; 40; 691; 851; 9; 7; 0.9371; -9.7102e-03; 619.11; 940.18; 543.10; 1.8067; 1182; 260; 119; 0.0295; 3289; 5; 2; 9; 3; 953892.66; 1543657.51; 720970.20; 3218520.37; 336214377.44; 0.036216
423; 1413; 178; 1591; 1999; 3590; 5035; 458; 5493; 924; 1560; 2; 2; 10007; 8556; 140; 0.2500; 1.2001; 1.4028e-01; 120952.49; 620871.50; 260876.09; 15.7955; 707; 197; 218; 38; 61; 44; 694; 851; 8; 12; 0.9488; -6.9787e-03; 618.17; 912.10; 506.67; 0.1721; 1206; 262; 122; 0.0292; 3299; 11; 0; 14; 4; 1571789.10; 2834299.26; 296328.23; 4702416.59; 337453754.25; 0.036123
424; 1423; 179; 1602; 1992; 3594; 5035; 462; 5497; 922; 1563; 2; 2; 10013; 8556; 145; 0.2498; 1.2290; 1.5479e-01; 107654.13; 641224.19; 281817.91; 7.3429; 737; 206; 208; 34; 57; 35; 693; 826; 9; 8; 0.9498; -2.8701e-03; 620.35; 922.67; 511.71; 0.0870; 1187; 260; 115; 0.0289; 3301; 6; 3; 6; 7; 978532.08; 1076575.48; 1800174.81; 3855282.37; 338676507.58; 0.038095
425; 1422; 182; 1604; 1985; 3589; 5042; 463; 5505; 916; 1561; 2; 2; 10010; 8556; 150; 0.2495; 1.2128; 1.5827e-01; 104165.04; 645540.83; 306864.34; 20.5641; 710; 192; 204; 31; 54; 39; 690; 826; 11; 9; 0.9432; 6.6404e-03; 620.94; 949.64; 564.65; 1.5528; 1216; 273; 123; 0.0286; 3311; 8; 1; 8; 8; 1209219.88; 1643000.52; 1788970.38; 4641190.79; 341028249.18; 0.036970
426; 1426; 181; 1607; 1990; 3597; 5034; 465; 5499; 916; 1562; 2; 2; 10012; 8556; 151; 0.2502; 1.1757; 1.3468e-01; 102717.14; 657499.72; 286242.98; 15.8750; 717; 203; 191; 26; 50; 32; 673; 811; 7; 5; 0.9379; 4.5532e-03; 616.72; 917.37; 498.45; 0.7734; 1218; 279; 128; 0.0283; 3308; 4; 2; 7; 3; 1037981.44; 828328.14; 577319.06; 2443628.64; 341060833.20; 0.038014
427; 1423; 179; 1602; 1991; 3593; 5034; 467; 5501; 914; 1560; 1; 2; 10008; 8556; 150; 0.2502; 1.1694; 8.9670e-02; 109882.63; 636143.20; 298693.57; 7.4783; 729; 202; 205; 46; 53; 46; 691; 849; 7; 8; 0.9544; 6.1145e-03; 621.18; 962.55; 543.23; 1.1545; 1197; 260; 110; 0.0282; 3308; 7; 2; 5; 2; 776286.05; 876084.43; 585358.82; 2237729.30; 340648989.63; 0.035095
428; 1427; 180; 1607; 1982; 3589; 5036; 467; 5503; 913; 1560; 0; 2; 10005; 8556; 158; 0.2501; 1.1330; 2.8871e-02; 123862.37; 655890.27; 307244.37; 18.5526; 707; 198; 191; 33; 52; 38; 663; 853; 8; 12; 0.9609; 7.1685e-03; 617.96; 961.27; 501.27; 0.2212; 1207; 262; 104; 0.0282; 3308; 9; 0; 7; 4; 1554737.36; 917185.70; 649748.37; 3121671.43; 340696457.25; 0.034821
