Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
56; 1809; 166; 1975; 1607; 3582; 5069; 655; 5724; 714; 1535; 2; 4; 10020; 8556; 511; 0.2475; 0.4510; -7.4110e-02; 23753.94; 318514.78; 104649.04; 6.2162; 364; 170; 2099; 42; 91; 37; 1285; 1010; 11; 15; 0.7277; -5.5802e-02; 629.12; 1399.26; 519.93; 3.0660; 1887; 617; 106; 0.0399; 1040; 4; 2; 0; 10; 117466.26; 0.00; 806449.48; 923915.74; 150593613.27; 0.032942
57; 1801; 166; 1967; 1618; 3585; 5065; 651; 5716; 722; 1539; 2; 4; 10023; 8556; 500; 0.2475; 0.4628; -3.9260e-02; 39395.84; 318856.54; 153229.79; 5.7377; 391; 173; 2086; 31; 89; 61; 1278; 1014; 14; 28; 0.7231; -6.8903e-02; 628.99; 1403.77; 506.68; 4.8163; 1842; 598; 98; 0.0398; 1059; 10; 4; 0; 13; 602013.40; 0.00; 879669.45; 1481682.85; 151581114.13; 0.033039
58; 1793; 164; 1957; 1606; 3563; 5091; 649; 5740; 724; 1537; 1; 4; 10027; 8556; 486; 0.2445; 0.4693; -2.0551e-03; 50322.45; 319630.17; 161926.67; 8.7442; 409; 160; 2058; 39; 93; 86; 1287; 1000; 5; 37; 0.6978; -7.9230e-02; 630.28; 1392.91; 497.13; 2.4078; 1823; 589; 103; 0.0396; 1078; 19; 3; 1; 3; 813067.96; 68844.82; 153003.38; 1034916.16; 151989485.25; 0.033779
59; 1787; 165; 1952; 1593; 3545; 5108; 650; 5758; 725; 1540; 1; 4; 10028; 8556; 480; 0.2423; 0.4953; 9.7683e-03; 62818.90; 323656.82; 167298.79; 16.8544; 441; 166; 1993; 30; 86; 103; 1255; 1011; 7; 52; 0.6854; -8.1104e-02; 629.82; 1394.84; 493.64; 3.5612; 1780; 578; 98; 0.0392; 1122; 41; 2; 4; 3; 2827385.61; 525776.97; 629038.04; 3982200.62; 155431217.24; 0.033187
60; 1776; 165; 1941; 1581; 3522; 5131; 648; 5779; 727; 1540; 1; 4; 10028; 8556; 469; 0.2396; 0.5028; 4.5616e-02; 54375.88; 329207.93; 158633.82; 16.6364; 435; 159; 1915; 30; 83; 99; 1247; 1012; 5; 39; 0.6911; -7.9661e-02; 632.08; 1392.69; 554.09; 3.3495; 1776; 572; 103; 0.0388; 1152; 31; 3; 5; 3; 2768823.13; 1011295.85; 261617.74; 4041736.71; 158226660.62; 0.037096
61; 1769; 163; 1932; 1576; 3508; 5150; 641; 5791; 729; 1533; 1; 4; 10028; 8556; 460; 0.2380; 0.5137; 8.4079e-02; 49770.41; 334253.37; 159042.84; 18.2386; 438; 162; 1852; 41; 82; 88; 1222; 1009; 6; 25; 0.6746; -8.0579e-02; 635.31; 1380.18; 506.42; 4.3398; 1766; 563; 103; 0.0382; 1178; 19; 0; 10; 4; 1713759.76; 938032.08; 264073.56; 2915865.40; 160180479.58; 0.037175
62; 1761; 165; 1926; 1575; 3501; 5156; 637; 5793; 732; 1534; 1; 4; 10026; 8556; 456; 0.2374; 0.5365; 1.5091e-01; 61723.11; 338500.94; 166438.62; 20.4904; 445; 162; 1800; 43; 80; 104; 1205; 1002; 10; 41; 0.6824; -8.4011e-02; 632.64; 1357.38; 468.20; 2.0545; 1759; 566; 110; 0.0376; 1217; 32; 2; 7; 7; 3418613.03; 803285.53; 979235.28; 5201133.83; 164600847.36; 0.035681
63; 1749; 164; 1913; 1566; 3479; 5174; 640; 5814; 731; 1535; 1; 4; 10024; 8556; 445; 0.2350; 0.5263; 1.6096e-01; 57212.92; 345395.59; 191514.78; 22.9326; 436; 154; 1718; 28; 78; 89; 1170; 985; 3; 40; 0.6871; -8.4575e-02; 632.46; 1387.84; 494.74; 2.7660; 1734; 539; 94; 0.0370; 1251; 30; 3; 6; 1; 3166756.91; 868867.89; 62290.93; 4097915.73; 168287286.76; 0.038713
64; 1743; 163; 1906; 1541; 3447; 5206; 640; 5846; 732; 1535; 1; 5; 10025; 8556; 437; 0.2312; 0.5479; 1.6845e-01; 78334.32; 347786.24; 192123.65; 24.9928; 492; 155; 1662; 42; 74; 139; 1157; 990; 7; 65; 0.6876; -8.8751e-02; 632.98; 1389.84; 490.28; 2.2907; 1665; 523; 86; 0.0365; 1324; 57; 3; 18; 4; 7076155.69; 3364828.60; 448832.22; 10889816.51; 178396172.61; 0.037249
65; 1729; 165; 1894; 1515; 3409; 5239; 631; 5870; 743; 1539; 1; 5; 10022; 8556; 428; 0.2271; 0.5655; 1.8503e-01; 76768.55; 356535.27; 208316.68; 28.6383; 518; 166; 1560; 44; 68; 141; 1143; 933; 17; 51; 0.6964; -7.4537e-02; 632.74; 1392.63; 524.35; 2.2874; 1633; 515; 87; 0.0361; 1403; 47; 2; 22; 12; 6614376.78; 3878063.90; 1681888.78; 12174329.46; 190115743.02; 0.046260
66; 1725; 165; 1890; 1477; 3367; 5284; 631; 5915; 745; 1541; 1; 6; 10027; 8556; 419; 0.2216; 0.5967; 2.3929e-01; 73718.88; 366039.64; 203728.52; 36.5565; 537; 157; 1440; 26; 61; 124; 1109; 903; 6; 51; 0.6839; -7.1455e-02; 630.16; 1386.65; 477.62; 2.9886; 1605; 507; 88; 0.0354; 1462; 42; 2; 19; 5; 6169592.95; 3508363.86; 924827.30; 10602784.11; 199381565.84; 0.047964
67; 1713; 165; 1878; 1451; 3329; 5322; 631; 5953; 746; 1542; 1; 6; 10028; 8556; 406; 0.2170; 0.6095; 2.9837e-01; 77302.95; 377133.22; 228472.04; 37.9322; 582; 163; 1343; 33; 57; 118; 1075; 904; 5; 62; 0.6780; -6.5625e-02; 630.22; 1394.13; 506.99; 4.5952; 1551; 490; 84; 0.0346; 1536; 59; 1; 20; 3; 9731994.11; 4052688.42; 237569.44; 14022251.97; 212364965.46; 0.045880
68; 1693; 165; 1858; 1414; 3272; 5374; 630; 6004; 749; 1544; 0; 6; 10025; 8556; 389; 0.2107; 0.6509; 3.6385e-01; 90993.60; 385110.33; 230292.84; 43.9247; 633; 177; 1247; 29; 52; 146; 1053; 866; 15; 56; 0.6801; -7.2590e-02; 626.91; 1380.91; 515.36; 4.1798; 1498; 478; 89; 0.0338; 1614; 52; 2; 25; 9; 9216543.67; 3920305.39; 1058443.89; 14195292.95; 225149418.58; 0.050415
69; 1679; 165; 1844; 1363; 3207; 5433; 630; 6063; 752; 1547; 0; 6; 10022; 8556; 378; 0.2035; 0.6920; 4.2585e-01; 91902.86; 400002.96; 228469.14; 47.4626; 663; 188; 1131; 35; 52; 147; 1010; 848; 20; 59; 0.6674; -7.3811e-02; 620.09; 1362.63; 526.77; 5.5208; 1466; 474; 96; 0.0329; 1699; 57; 2; 26; 12; 9347138.10; 4435370.43; 1291097.05; 15073605.58; 238583565.62; 0.050645
70; 1668; 165; 1833; 1334; 3167; 5473; 630; 6103; 751; 1546; 0; 6; 10021; 8556; 368; 0.1989; 0.7072; 4.8239e-01; 89291.71; 416541.45; 252576.68; 49.4874; 678; 200; 1017; 42; 41; 119; 954; 805; 23; 45; 0.6717; -6.0219e-02; 616.67; 1354.63; 469.18; 7.1789; 1447; 463; 95; 0.0319; 1783; 43; 2; 26; 19; 7715609.62; 4353461.81; 2599674.85; 14668746.28; 252203662.04; 0.051810
71; 1667; 163; 1830; 1298; 3128; 5515; 632; 6147; 750; 1545; 0; 6; 10025; 8556; 361; 0.1939; 0.7257; 4.8875e-01; 94137.17; 430424.23; 275022.40; 48.3645; 684; 197; 929; 34; 41; 107; 904; 781; 20; 39; 0.6897; -3.6775e-02; 614.41; 1384.01; 485.17; 0.4800; 1416; 436; 75; 0.0311; 1849; 38; 4; 18; 16; 7206432.12; 3966321.58; 2408022.93; 13580776.64; 264902305.76; 0.051273
72; 1657; 163; 1820; 1275; 3095; 5548; 627; 6175; 753; 1543; 0; 7; 10023; 8556; 353; 0.1903; 0.7577; 4.9289e-01; 91375.53; 441376.91; 261428.72; 48.5104; 674; 213; 854; 34; 39; 96; 879; 779; 23; 33; 0.6702; -2.0533e-02; 612.97; 1378.36; 544.80; 3.2976; 1434; 437; 84; 0.0301; 1906; 31; 1; 17; 15; 5201549.08; 2845278.37; 2054747.38; 10101574.82; 273867161.59; 0.049830
73; 1656; 162; 1818; 1269; 3087; 5559; 626; 6185; 754; 1542; 0; 7; 10026; 8556; 348; 0.1890; 0.7315; 4.6515e-01; 82710.94; 454486.75; 279455.81; 38.6071; 668; 207; 788; 33; 37; 56; 846; 786; 10; 20; 0.6891; -1.0456e-03; 607.78; 1371.07; 464.05; 3.0476; 1440; 432; 84; 0.0294; 1940; 20; 1; 9; 7; 3676913.93; 1654365.44; 1491714.11; 6822993.48; 279563997.68; 0.045213
74; 1647; 163; 1810; 1263; 3073; 5568; 623; 6191; 757; 1543; 0; 7; 10021; 8556; 345; 0.1879; 0.7512; 4.4271e-01; 88935.10; 456122.94; 266471.13; 37.8406; 682; 219; 766; 34; 37; 69; 845; 826; 16; 20; 0.6874; -7.0475e-04; 606.06; 1393.24; 486.37; 2.9474; 1419; 421; 76; 0.0287; 1971; 18; 1; 10; 11; 3320021.46; 1974430.05; 1460563.52; 6755015.03; 285340665.00; 0.040864
75; 1645; 163; 1808; 1258; 3066; 5574; 618; 6192; 762; 1543; 0; 7; 10020; 8556; 344; 0.1872; 0.7602; 4.2278e-01; 76843.54; 465999.90; 255425.59; 40.6429; 671; 209; 727; 30; 37; 56; 833; 805; 9; 22; 0.6843; 8.1376e-03; 606.18; 1381.22; 458.70; 2.5263; 1419; 420; 76; 0.0281; 2004; 20; 0; 9; 8; 4025834.12; 1561369.89; 712141.78; 6299345.79; 290665723.92; 0.040773
76; 1641; 163; 1804; 1248; 3052; 5589; 616; 6205; 763; 1542; 0; 7; 10020; 8556; 340; 0.1856; 0.7339; 3.9397e-01; 83957.37; 475160.93; 300436.80; 44.8644; 704; 212; 696; 27; 36; 59; 848; 795; 11; 20; 0.6653; -9.7489e-03; 605.52; 1365.94; 503.72; 6.4819; 1393; 423; 83; 0.0275; 2033; 19; 0; 7; 8; 3554377.87; 1692728.18; 1048431.14; 6295537.19; 295981978.06; 0.040169
77; 1636; 165; 1801; 1249; 3050; 5596; 617; 6213; 761; 1543; 0; 7; 10024; 8556; 333; 0.1849; 0.7278; 3.5501e-01; 74665.69; 479984.54; 275759.64; 28.4390; 692; 203; 674; 37; 33; 41; 849; 796; 6; 22; 0.6679; -2.5884e-02; 605.63; 1352.34; 467.80; 4.0370; 1397; 414; 81; 0.0269; 2059; 22; 1; 7; 3; 4014980.06; 1509967.59; 356250.22; 5881197.88; 299876481.45; 0.040164
78; 1632; 167; 1799; 1239; 3038; 5609; 617; 6226; 762; 1546; 0; 7; 10026; 8556; 329; 0.1833; 0.7399; 2.8738e-01; 77750.11; 476167.76; 236717.63; 26.4727; 705; 209; 676; 46; 33; 55; 855; 798; 5; 21; 0.6848; -2.4142e-02; 602.97; 1412.50; 494.70; 3.4107; 1370; 385; 56; 0.0265; 2079; 16; 3; 7; 2; 2900686.94; 1673690.03; 47985.03; 4622362.00; 303000991.46; 0.039614
79; 1619; 166; 1785; 1241; 3026; 5612; 617; 6229; 763; 1546; 0; 7; 10018; 8556; 323; 0.1828; 0.7193; 2.3439e-01; 75844.24; 480830.47; 246799.65; 24.8261; 691; 200; 660; 41; 32; 46; 849; 824; 7; 21; 0.6535; -2.5355e-02; 605.38; 1354.77; 506.78; 6.0000; 1381; 407; 84; 0.0261; 2097; 16; 1; 6; 5; 2611696.42; 1121541.27; 475342.46; 4208580.15; 304875046.36; 0.037944
80; 1619; 169; 1788; 1243; 3031; 5616; 617; 6233; 762; 1548; 0; 7; 10026; 8556; 318; 0.1824; 0.7409; 1.8465e-01; 84062.98; 482612.80; 280869.38; 26.6875; 698; 204; 642; 30; 28; 48; 857; 834; 10; 15; 0.6543; -2.4193e-02; 603.16; 1382.79; 500.76; 3.9143; 1365; 388; 70; 0.0256; 2117; 13; 0; 10; 6; 2719151.57; 2183697.14; 952507.27; 5855355.98; 309267873.91; 0.037395
81; 1615; 171; 1786; 1242; 3028; 5619; 610; 6229; 765; 1546; 0; 8; 10022; 8556; 320; 0.1826; 0.7607; 1.3748e-01; 79679.17; 483544.42; 264223.24; 36.5273; 716; 204; 629; 36; 28; 55; 857; 803; 13; 24; 0.6640; -2.6510e-02; 603.88; 1352.07; 549.92; 3.9205; 1358; 408; 88; 0.0252; 2150; 22; 0; 7; 11; 4047529.56; 1372906.26; 1954126.19; 7374562.01; 315174300.34; 0.039579
82; 1613; 171; 1784; 1238; 3022; 5629; 606; 6235; 767; 1544; 0; 8; 10024; 8556; 316; 0.1816; 0.7577; 1.0197e-01; 108136.79; 489820.86; 239230.77; 39.8085; 705; 213; 601; 29; 24; 47; 835; 777; 8; 13; 0.6401; -3.0094e-02; 603.46; 1366.93; 503.51; 3.3974; 1371; 394; 78; 0.0248; 2175; 12; 0; 12; 4; 2208203.08; 1721503.44; 486552.66; 4416259.17; 318605277.26; 0.041595
83; 1619; 169; 1788; 1236; 3024; 5633; 603; 6236; 770; 1542; 0; 8; 10030; 8556; 314; 0.1812; 0.7387; 6.2135e-02; 80986.74; 492545.93; 261493.82; 21.1481; 713; 206; 602; 49; 26; 54; 832; 797; 9; 17; 0.6429; -4.0363e-02; 602.49; 1373.03; 508.68; 3.7949; 1360; 392; 78; 0.0245; 2197; 15; 2; 9; 6; 2368912.67; 1409179.96; 1205742.40; 4983835.02; 322151445.19; 0.037670
84; 1612; 171; 1783; 1231; 3014; 5644; 601; 6245; 770; 1542; 0; 8; 10029; 8556; 310; 0.1801; 0.7499; 2.5357e-02; 77085.70; 497949.74; 248088.90; 26.9216; 712; 209; 586; 39; 24; 51; 845; 795; 4; 16; 0.6524; -4.7394e-02; 601.64; 1339.39; 449.88; 5.2159; 1376; 398; 88; 0.0242; 2223; 15; 1; 14; 3; 2373795.68; 2056644.82; 671077.19; 5101517.69; 326044684.00; 0.038423
85; 1609; 173; 1782; 1224; 3006; 5655; 597; 6252; 772; 1542; 0; 8; 10030; 8556; 308; 0.1791; 0.7624; 1.6267e-02; 78393.08; 501871.57; 255430.19; 35.4286; 694; 206; 569; 35; 23; 56; 830; 794; 8; 11; 0.6494; -5.0895e-02; 604.52; 1389.29; 499.99; 3.3478; 1367; 377; 69; 0.0239; 2248; 10; 0; 14; 6; 1493384.69; 2385587.42; 931655.46; 4810627.57; 329673130.59; 0.038579
86; 1601; 175; 1776; 1231; 3007; 5653; 594; 6247; 775; 1544; 0; 8; 10029; 8556; 303; 0.1793; 0.7313; 1.4029e-03; 72118.38; 513444.22; 276742.60; 25.8235; 683; 195; 538; 26; 23; 34; 829; 785; 5; 11; 0.6522; -4.5254e-02; 601.89; 1352.19; 468.28; 2.9512; 1371; 385; 82; 0.0237; 2267; 9; 1; 10; 4; 1768850.08; 1932975.85; 421365.61; 4123191.54; 331997363.50; 0.038193
87; 1593; 176; 1769; 1225; 2994; 5661; 595; 6256; 773; 1544; 0; 8; 10023; 8556; 302; 0.1785; 0.7690; 8.8177e-03; 74010.78; 509553.37; 242454.68; 26.6410; 698; 203; 543; 41; 26; 39; 836; 794; 3; 17; 0.6449; -5.5443e-02; 603.75; 1332.23; 444.79; 4.5294; 1373; 387; 85; 0.0235; 2286; 16; 2; 9; 2; 1947723.31; 2329760.25; 286622.13; 4564105.69; 335029647.17; 0.037281
88; 1587; 179; 1766; 1234; 3000; 5658; 594; 6252; 774; 1547; 0; 8; 10026; 8556; 296; 0.1788; 0.7648; 8.8312e-03; 69079.90; 512008.58; 212432.12; 8.2500; 676; 196; 545; 42; 25; 36; 811; 782; 5; 16; 0.6623; -3.8093e-02; 602.54; 1363.01; 438.40; 1.1667; 1361; 368; 72; 0.0233; 2297; 12; 2; 4; 5; 1454042.60; 686718.80; 352439.90; 2493201.30; 335678659.64; 0.037866
89; 1581; 178; 1759; 1230; 2989; 5669; 589; 6258; 778; 1545; 0; 8; 10025; 8556; 290; 0.1777; 0.7523; 2.8922e-02; 74743.35; 509189.59; 261465.03; 25.1600; 683; 193; 547; 38; 25; 50; 804; 792; 6; 17; 0.6419; -3.3870e-02; 601.04; 1378.71; 469.15; 2.7937; 1342; 353; 63; 0.0231; 2321; 15; 1; 9; 6; 3233922.60; 1405095.33; 696529.75; 5335547.68; 339890706.34; 0.035119
90; 1583; 176; 1759; 1228; 2987; 5668; 588; 6256; 782; 1546; 0; 8; 10025; 8556; 290; 0.1774; 0.7692; 3.8505e-02; 86110.31; 511549.65; 228043.85; 17.7073; 668; 204; 539; 42; 26; 41; 802; 769; 6; 17; 0.6536; -2.9781e-02; 603.57; 1350.73; 443.78; 1.8169; 1366; 361; 71; 0.0229; 2337; 15; 3; 8; 4; 2164746.15; 1221595.00; 418632.86; 3804974.01; 341565306.56; 0.038890
91; 1579; 175; 1754; 1232; 2986; 5666; 587; 6253; 783; 1545; 0; 8; 10022; 8556; 288; 0.1777; 0.7480; 3.7717e-02; 69024.19; 511831.68; 227422.40; 11.2432; 647; 196; 539; 44; 25; 37; 768; 772; 4; 12; 0.6450; -3.2693e-02; 602.49; 1370.93; 517.10; 5.0580; 1377; 357; 69; 0.0228; 2342; 8; 1; 3; 4; 872067.56; 684657.55; 498143.92; 2054869.03; 342105466.87; 0.036860
92; 1574; 174; 1748; 1231; 2979; 5670; 590; 6260; 780; 1544; 0; 9; 10019; 8556; 285; 0.1772; 0.7629; 3.6378e-02; 73095.43; 513699.41; 228508.22; 21.1500; 659; 205; 543; 41; 28; 40; 795; 787; 8; 11; 0.6513; -2.1401e-02; 601.84; 1362.82; 470.81; 2.7681; 1368; 354; 69; 0.0227; 2357; 9; 2; 8; 7; 802182.51; 1247926.66; 1491539.44; 3541648.60; 344372043.84; 0.034537
93; 1577; 174; 1751; 1234; 2985; 5666; 588; 6254; 783; 1545; 0; 9; 10022; 8556; 285; 0.1775; 0.7863; 3.4330e-02; 67044.34; 515173.33; 209930.83; 17.2439; 637; 186; 545; 45; 26; 41; 798; 774; 3; 14; 0.5938; -4.1378e-02; 601.71; 1332.97; 419.77; 5.4800; 1377; 360; 75; 0.0224; 2377; 14; 1; 9; 3; 2095872.55; 1503400.04; 246125.24; 3845397.83; 346896716.31; 0.036511
94; 1572; 173; 1745; 1237; 2982; 5666; 590; 6256; 784; 1547; 0; 9; 10022; 8556; 279; 0.1772; 0.7959; 3.7983e-02; 74734.72; 521456.35; 224909.48; 15.7778; 607; 187; 538; 34; 30; 36; 781; 768; 3; 13; 0.5965; -5.9626e-02; 601.31; 1354.32; 513.40; 6.6575; 1403; 352; 73; 0.0221; 2388; 11; 3; 4; 2; 1261208.05; 766610.64; 150836.25; 2178654.93; 347512227.48; 0.036914
95; 1570; 172; 1742; 1242; 2984; 5667; 588; 6255; 786; 1546; 0; 9; 10025; 8556; 273; 0.1771; 0.7699; 4.2087e-02; 66786.13; 520847.14; 220556.69; 11.1351; 601; 191; 546; 44; 37; 37; 767; 773; 3; 13; 0.5983; -8.1305e-02; 602.58; 1362.14; 511.41; 4.0857; 1408; 343; 70; 0.0217; 2393; 9; 2; 6; 2; 1167224.41; 812967.75; 166022.70; 2146214.87; 347208868.03; 0.034702
96; 1564; 172; 1736; 1248; 2984; 5663; 584; 6247; 791; 1547; 0; 8; 10022; 8556; 270; 0.1774; 0.7603; 3.5570e-02; 63654.62; 521794.95; 229276.40; 16.1622; 570; 189; 547; 39; 37; 37; 785; 779; 6; 12; 0.6100; -6.7488e-02; 602.29; 1287.56; 447.41; 4.6237; 1445; 363; 93; 0.0215; 2402; 12; 3; 6; 1; 1826866.02; 951982.86; 78819.14; 2857668.02; 347982194.19; 0.034659
97; 1560; 172; 1732; 1250; 2982; 5666; 580; 6246; 793; 1545; 0; 8; 10021; 8556; 267; 0.1773; 0.7622; 1.8391e-02; 58329.17; 523575.90; 218621.32; 11.8684; 537; 183; 546; 38; 39; 38; 796; 774; 4; 5; 0.6166; -6.1612e-02; 603.49; 1333.95; 445.71; 4.5139; 1455; 339; 72; 0.0214; 2405; 3; 1; 6; 3; 156504.44; 862827.73; 362088.96; 1381421.13; 347690566.97; 0.035603
98; 1563; 170; 1733; 1251; 2984; 5663; 580; 6243; 793; 1543; 0; 8; 10020; 8556; 269; 0.1777; 0.7481; 1.2023e-02; 52590.33; 523505.55; 189842.53; 8.2895; 507; 189; 553; 47; 46; 38; 789; 786; 4; 16; 0.6155; -5.7286e-02; 602.33; 1318.56; 469.25; 2.5769; 1497; 347; 78; 0.0213; 2415; 14; 5; 2; 3; 1092834.63; 279882.60; 308085.69; 1680802.92; 347819951.41; 0.033644
99; 1562; 167; 1729; 1256; 2985; 5660; 578; 6238; 796; 1541; 0; 8; 10019; 8556; 266; 0.1779; 0.7283; -1.0686e-02; 50134.03; 530087.42; 184455.94; 7.4231; 488; 186; 549; 35; 46; 26; 795; 783; 4; 10; 0.6169; -5.0060e-02; 603.63; 1313.39; 464.72; 1.2949; 1509; 344; 78; 0.0213; 2425; 7; 3; 2; 4; 668693.28; 293753.91; 287442.14; 1249889.34; 347865423.32; 0.034041
100; 1566; 165; 1731; 1256; 2987; 5658; 578; 6236; 800; 1543; 0; 8; 10023; 8556; 264; 0.1777; 0.7282; -2.6722e-02; 48192.66; 525225.79; 205309.76; 4.2903; 488; 185; 567; 46; 54; 31; 802; 789; 5; 8; 0.6024; -6.3571e-02; 606.45; 1326.73; 476.67; 2.6575; 1510; 337; 73; 0.0212; 2431; 8; 5; 1; 5; 685561.61; 70113.83; 416008.73; 1171684.17; 347768068.60; 0.033469
101; 1566; 164; 1730; 1258; 2988; 5657; 581; 6238; 799; 1544; 0; 7; 10025; 8556; 261; 0.1775; 0.7062; -5.3992e-02; 53956.66; 527641.08; 236003.40; 19.8125; 482; 184; 570; 35; 53; 32; 793; 789; 1; 10; 0.6134; -5.9741e-02; 604.93; 1312.32; 467.11; 2.4416; 1513; 338; 77; 0.0213; 2433; 7; 3; 1; 0; 934992.32; 54583.93; 0.00; 989576.24; 347029863.70; 0.033365
102; 1559; 163; 1722; 1266; 2988; 5656; 576; 6232; 804; 1543; 1; 7; 10024; 8556; 254; 0.1777; 0.7389; -4.9467e-02; 44141.42; 524925.98; 183218.24; 0.6452; 464; 191; 578; 42; 60; 31; 808; 798; 7; 4; 0.6141; -6.5402e-02; 605.47; 1286.62; 468.67; 7.2184; 1541; 341; 87; 0.0213; 2430; 0; 0; 4; 5; 0.00; 187680.08; 506319.37; 693999.45; 345468301.75; 0.033124
103; 1559; 163; 1722; 1265; 2987; 5660; 576; 6236; 803; 1542; 1; 7; 10026; 8556; 252; 0.1773; 0.7220; -4.5131e-02; 44946.03; 522714.20; 186775.20; 6.4194; 455; 186; 588; 43; 58; 31; 792; 792; 4; 12; 0.6103; -5.2987e-02; 605.79; 1314.41; 440.47; 3.0822; 1533; 325; 73; 0.0212; 2435; 9; 2; 1; 2; 464986.84; 82628.98; 182628.49; 730244.31; 344691797.12; 0.032732
104; 1557; 163; 1720; 1269; 2989; 5657; 571; 6228; 805; 1539; 1; 7; 10022; 8556; 254; 0.1780; 0.7408; -3.4383e-02; 45662.28; 517187.21; 172690.86; 1.0833; 475; 188; 601; 47; 61; 36; 809; 790; 4; 7; 0.6119; -5.8279e-02; 604.90; 1269.49; 429.69; 1.0353; 1521; 339; 85; 0.0213; 2430; 4; 1; 2; 3; 482554.58; 218540.74; 238253.60; 939348.91; 343513458.64; 0.032780
105; 1555; 163; 1718; 1275; 2993; 5654; 569; 6223; 805; 1537; 0; 8; 10021; 8556; 253; 0.1786; 0.7274; -4.6513e-02; 42324.35; 522241.69; 173841.00; 13.0000; 463; 186; 604; 43; 65; 24; 783; 783; 3; 4; 0.6283; -2.0972e-02; 606.77; 1299.41; 459.86; 1.4400; 1520; 328; 75; 0.0213; 2427; 1; 1; 3; 0; 367703.98; 387110.70; 0.00; 754814.69; 342630252.73; 0.033057
106; 1550; 164; 1714; 1278; 2992; 5651; 572; 6223; 805; 1541; 0; 8; 10020; 8556; 250; 0.1786; 0.7426; -5.7221e-02; 56570.38; 522809.85; 185115.43; 1.4211; 455; 185; 602; 23; 66; 19; 783; 789; 1; 5; 0.6342; 1.7806e-02; 607.26; 1313.61; 452.29; 2.0735; 1516; 318; 68; 0.0213; 2426; 3; 3; 2; 0; 261017.69; 113699.20; 0.00; 374716.89; 341556907.01; 0.032812
107; 1548; 165; 1713; 1286; 2999; 5646; 571; 6217; 805; 1541; 0; 8; 10021; 8556; 248; 0.1793; 0.7550; -5.4019e-02; 35692.55; 518470.12; 170287.76; 0.0588; 435; 185; 616; 37; 65; 17; 774; 788; 1; 7; 0.5994; 4.0955e-02; 603.33; 1309.20; 496.76; 2.8356; 1538; 321; 73; 0.0213; 2423; 4; 2; 0; 0; 383881.75; 0.00; 0.00; 383881.75; 340265728.18; 0.032308
108; 1548; 168; 1716; 1289; 3005; 5644; 569; 6213; 805; 1542; 0; 8; 10023; 8556; 249; 0.1798; 0.7055; -5.2905e-02; 39424.27; 513828.71; 173531.98; 1.8125; 443; 189; 633; 37; 66; 16; 777; 787; 2; 2; 0.6064; 1.9538e-02; 608.63; 1282.45; 497.51; 1.8554; 1548; 332; 83; 0.0213; 2421; 2; 0; 1; 1; 83337.22; 103961.99; 67807.08; 255106.30; 338533406.55; 0.032320
109; 1547; 165; 1712; 1301; 3013; 5637; 565; 6202; 807; 1537; 0; 8; 10022; 8556; 246; 0.1808; 0.7314; -4.3881e-02; 40314.50; 503856.76; 157649.81; 3.4118; 443; 187; 667; 50; 71; 34; 783; 796; 7; 10; 0.6090; -5.5460e-03; 607.78; 1275.49; 455.97; 4.8659; 1541; 328; 82; 0.0213; 2426; 8; 3; 0; 6; 515044.46; 0.00; 588797.58; 1103842.04; 337871727.62; 0.032149
110; 1550; 165; 1715; 1304; 3019; 5633; 561; 6194; 811; 1537; 0; 8; 10024; 8556; 247; 0.1813; 0.7091; -5.4904e-02; 35613.33; 506178.28; 195410.41; 8.7500; 422; 181; 671; 42; 69; 20; 770; 790; 1; 7; 0.6126; -7.6728e-03; 607.41; 1278.85; 476.97; 3.6951; 1560; 329; 82; 0.0214; 2431; 5; 2; 2; 1; 636319.79; 65126.15; 14131.09; 715577.03; 337633594.87; 0.033275
111; 1554; 164; 1718; 1309; 3027; 5625; 560; 6185; 812; 1536; 0; 8; 10024; 8556; 250; 0.1822; 0.6822; -5.1766e-02; 35829.25; 503625.01; 177326.59; 16.3750; 412; 186; 685; 36; 73; 24; 765; 798; 3; 6; 0.6085; -1.0254e-02; 604.29; 1302.15; 458.42; 0.9167; 1564; 322; 72; 0.0216; 2433; 3; 2; 0; 1; 203125.84; 0.00; 107651.69; 310777.53; 336958903.35; 0.032760
